Title,Ingredients,Steps,Loves,URL,Main Ingredients
telur ceplok dicabein,6 buah telur--15 buah cabai rawit--8 buah cabai keriting--4 siung bawang merah--2 siung bawang putih--12 sendok teh lada bubuk--2 sendok makan gula--secukupnya kaldu ayam--secukupnya minyak untuk numis--,"ceplok telur hingga matang, lakukan hingga habis--blender cabai rawit cabai keriting dan duo bawang hingga halus me ulek,--panaskan sedikit minyak, lalu tumis bumbu yg telah dihaluskan hingga harum.--masukan telur dan aduk2 sebentar, lalu tambahkan gula, lada dan kaldu ayam.. tes rasa bila sudah pas matikan kompor--taraaaa telur ceplok balado sudah jadi.. selamat mencoba--",8,idresep4068106-telur-ceplok-dicabein,"telur, cabai, cabai rawit, bawang merah, bawang putih, lada, gula, kaldu, kaldu ayam, ayam, minyak"
tahu telur bumbu bali simple,"1 butir telur--4 buah tahu putih potong jadi 2--2 lembar daun salam--4 lembar daun jeruk--2-3 cm lengkuas--3 sendok makan kecap manis--secukupnya air--bumbu halus--5 siung bawang merah--3 siung bawang putih--4 buah cabai kriting--10 buah cabai rawit bisa sesuai selera--1 buah tomat--2 buah kemiri--secukupnya terasi--secukupnya garam, gula--","rebus telur lalu goreng hingga berkulit. bagitu juga dengan tahu,di goreng hingga berkulit. sisihkan--tumis bumbu halus, daun salam,daun jeruk, dan lengkuas hingga wangi.--masukkan tahu dan telur.aduk hingga tercampur rata.--tambahkan air secukupnya. dan tambahkan garam dan gula.test rasa--tunggu hingga air sat dan meletup-letup. angkat dan sajikan dengan nasi hangat --",22,idresep4067674-tahu-telur-bumbu-bali-simple,"telur, tahu, daun salam, daun jeruk, lengkuas, kecap, kecap manis, bawang merah, bawang putih, cabai, cabai rawit, tomat, kemiri, terasi, garam, gula"
burger telur roti manis,2 buah roti manis--1 butir telur--secukupnya garam dan merica--secukupnya margarin--bahan utk isian burger--2 lmbr kubis dikukus sebentar--4 irisan tomat--4 irisan timun--sesuai selera saus sambal--,kocok lepas telur tmbhkn sedikit garam dan merica goreng hgg matang lalu bagi telur jadi 2 bagian.--potong roti manis masing2 jd 2 bagian olesin margarin pada bagian dlm roti lalu panggang sebentar diatas teflonwajan.angkat letakkan dlm piring.--isi roti dgn urutankoltimuntelorsaus sambaltomatkol lalu tutup dgn roti.--burger telur roti manis ala jenny.liter kitchen siap disantap sbg menu sarapan hr ini __--,15,idresep4063655-f09f8d94burger-telur-roti-manisf09f8d94,"telur, merica, garam, kubis, tomat, timun, saus sambal"
telur ceplok bumbu kecap,4-6 telur diceplok satu2--bumbu --5-7 buah bawang merah iris tipis--4-5 buah bawang putih iris tipis--5 buah cabai rawit merah iris sesuai selera--5 buah cabai keriting merah iris sesuai selera--12 buah tomat potong kecil--2 ruas jari lengkuas geprek--3 daun salam--kecap manis--saori--gula--garam--,"tumis bawang merah dan bawang putih hingga harum. setelah harum masukkan cabai, tomat, lengkuas dan daun salam, tumis sebentar.--kemudian masukkan telur yang sudah di ceplok, beri gula, garam, kecap dan saori. kecapnya banyak ya. kemudian beri sedikit air. tunggu sebentar. tes rasa. setelah rasa oke, siap dihidangkan. --",8,idresep4067219-telur-ceplok-bumbu-kecap,"telur, bawang merah, bawang putih, cabai, cabai rawit, tomat, lengkuas, daun salam, kecap, kecap manis, saori, gula, garam"
telur dadar jamur sosis,4 butir telur--1 batang bawang daun--12 buah bawang bombay cincang--1 butir sosis--4 lembar jamur tiram putih--12 sendok teh garam--14 sendok teh merica--14 sendok teh penyedap rasa rasa rasa mama pakai royko sapi--secukupnya minyak--,"kocok telur dalam wadah--masukkan bawang bombay yang sudah dicincang, bawang daun yang sudah diiris tipis, sosis dan jamur yang telah di potong kecil-kecil--masukkan garam, merica dan penyedap rasa rasa rasa--panas kan minyak dalam teflon--setelah minyak panas masukkan adonan telur yang sudah di campur tersebut. tunggu sampai matang. tiriskan--taaaraaaa telur dadar jamur sosis ala mama sudah jadi--",2,idresep4067309-telur-dadar-jamur-sosis,"telur, bawang daun, bawang bombay, sosis, jamur, garam, merica, penyedap rasa, minyak"
telur gulung,14 kilogram telur--secukupnya bawang daun--secukupnya keju--1 buah cabai merah besar--cabai rawit sesuai selera--1 buah bawang bombay--1 buah wortel--secukupnya garam--secukupnya lada--1 bks nori mama suka--,"iris semua bahan menjadi potongan kecil2 dan parut keju nya--masukkan semua bahan dan 14 butir telur kocok rata jgn lupa beri garam dan lada secukupnya--tuangkan beberapa bagian terlebih dahulu. gulung, lalu sisakan sedikit untuk ditambah adonan lagi di sebelahnya jangan lupa tempelkan norinya sebelum digulung yaaa! --jadi deh--",26,idresep4067078-telur-gulung-ala-korea-gyeran-mari,"telur, bawang daun, keju, cabai, cabai merah, cabai rawit, bawang bombay, wortel, garam, lada"
pangsit goreng isi telur mie,10 lembar kulit pangsit goreng--12 bungkus mie indomie kuah--1 butir telur ayam--,"rebus 12 mie angkat, tiriskan. beri 12 bungkus bumbu mie. masukan telur, aduk--siapkan lembaran pangsit, isi dengan 1 sendok makan mie--goreng dengan minyak panas hingga kecoklatan. angkat--",2,idresep4067136-pangsit-goreng-isi-telur-mie,"ayam, telur"
telur kecap,"14 telur--1 sachet kecap bango--4 siung bawang merah--3 siung bawang putih--3 buah cabai merah besar--5 buah cabai kecil--secukupnya garam, gula, merica--segelas air--","goreng telurbisa juga di rebus kemudian di goreng sesuai selera--potong kecil semua bumbu--panaskan minyak, tumis bawang merah, bawang putih, cabai besar dan kecil--masukkan air, kemudian kecap--terakhir masukkan telur, beri garam gula dan merica. cek rasa. tunggu sampai air sedikit menyusut--",6,idresep4066822-telur-kecap,"telur, kecap, bawang merah, bawang putih, cabai, cabai merah, garam, gula, merica"
telur balado rebus goreng,5 butir telur--1 wadah air untuk merebus--sambalado--5 buah cabai merah--1 buah bawang merah menengah--3 siung bawang putih--secukupnya minyak saya zaitun--secukupnya garam--,"rebus telur kira2 10 menitan, angkat..dan kupas kulitnya, sayat2 sisi2 telur di 4 bagiannya.--lalu goreng sampai kecoklatan merata keseluruh bagian telur, angkat dan sisihkan--untuk sambalado iris2 bawang merah, dan cincang halus bawang putih--panaskan minyak, lalu tumis bawang merah sampai kecoklatan, lalu bawang putih masukkan cabai yg sudah diblender ga terlalu halus tambahkan garam--matikan api jika cabai sudah benar2 matang, campurkan telur kedalamnya aduk rata..--",29,idresep4065913-telur-balado-rebusgoreng-alanakkairo,"telur, cabai, cabai merah, bawang merah, bawang putih, minyak, garam"
tumis pare telur,1 buah pare--1 butir telur--2 siung bawang putih--kecap asin--saus tiram--garam--penyedap rasa rasa jamur sy skip--gula--air--,"iris tipis pare lalu beri garam diamkan sebentar lalu remas2, bilas tiriskan air nya--tumis bawang putih smp harum, lalu masukkan telur aduk2 lalu masukkan pare beri kecap asin, saus tiram, sedikit gula dan air aduk dan masak smp parenya matang dan air menyusut--tes rasa, bila kurang bisa ditambahkan garam dam penyedap rasa rasa jamur, sajikan--",28,idresep4062086-tumis-pare-telur,"pare, telur, bawang putih, kecap, kecap asin, asin, saus tiram, garam, penyedap rasa, jamur, gula"
telur balado,4 butir telur ayam--2 siung bawang putih--1 siung bawang merah--7 buah cabai rawit--10 buah cabai merah besar--lada--garam--gula--,"cuci bersih telur kemudian tiriskan--masukkan telur di panci kemudian tambah air hingga melampaui telur. rebus hingga mendidih. ketika air mendidih matikan api kompor lalu tutup panci. biarkan hingga 8 menit. setelah 8 menit, tiriskan telur kemudian letakkan di mangkok berisi air dingin. biarkan 2-3 menit.--sambil menunggu telur, cuci bersih bumbu-bumbu kemudian blender halus.--setelah 2-3 menit kupas telur dan pindahkan ke wadah kering.--tumis bumbu halus hingga harum. tambahkan garam, gula, dan lada sesuai selera.--tambahkan telur ke bumbu. aduk perlahan. biarkan 1 menit. kemudian telur balado siap disajikan--",20,idresep4064714-telur-balado,"ayam, telur, bawang putih, bawang merah, cabai, cabai rawit, cabai merah, lada, garam, gula"
telur rebus goreng asam pedas manis,"5 butit telur ayam, cuci bersih dan rebus hingga matang. goreng--2 buah tomat--1 biji cabai merah besar--6 biji cabai keriting--3 siung bawang putih--2 lembar daun salam--1 ruas lengkuas--secukupnya gula merah--bila perlu garam dan penyedap rasa rasa rasa--","blender halus bumbu bawang putih, tomat, cabai dan gula merah.--tumis bumbu halus. tambahkan daun salam dan lengkuas.--masak hingga matang, kemudian tambahkan telur yang sudah di goreng.--koreksi rasa.--",16,idresep4064917-09-telur-rebus-goreng-asam-pedas-manis,"ayam, telur, tomat, cabai, cabai merah, bawang putih, daun salam, lengkuas, gula, gula merah, garam, penyedap rasa"
cah toge telur dadar,"100 gram togebuang ekorhelmnya--2 butir telurbuat dadar lalu iris2,meorak orik--2 batang daun bawangiris serong--1 sendok makan saus tiram--12 sendok makan lada bubuk--2 sendok makan kecap manis--secukupnya garam--bumbu iris--3 buah bawang merah--1 buah cabai merahaslinya cabai rawit--","tumis duo bawang merah sampe harum,lalu masukan cabai--keciilan api,lalu masukan telur,saus tiram,kecap,lada bubuk,dan garam--besarkan lagi apinya lalu masukan toge,tumis sebentar.lalu masukan bawang daun dan aduk rata.--tes rasa,jika rasa sudah pas matikan api.cah toge telur siap di hidangkan.--",20,idresep4064316-cah-toge-telur-dadar,"telur, daun bawang, saus tiram, lada, kecap, kecap manis, garam, bawang merah, cabai, cabai merah, cabai rawit"
telur gulung jadul,3 butir telur ayam--200 mililiter air--secukupnya garam--14 minyak--tusuk sate--,"masukkan telur, air, dan garam dalam wadah. aduk hingga semuanya tercampur rata.--panaskan minyak. masukkan tusuk sate ke dalam wajan. tuang 1 sendok sayur telur ke dalam minyak pastikan minyak sudah panas dan gunakan api sedang saat menggoreng. putar2 tusuk sate hingga telur menggulung.--taruh pada piring saji. tambahkan saus sambal dan mayonaisse.--",2,idresep4064030-telur-gulung-jadul,"ayam, telur, garam, minyak"
oseng hati telur,"2 ptg hati ayam, cincang ksarhalus sesuai kmampuan mngunyah ank--1 butir telur--1 siung bawang putih, cincang--1 siung bawang merah, iris halus--secukupnya kecap manis--secukupnya garam--secukupnya gula--","tumis bawang putih dan bawang merah hingga harum, masukkan hati ayam dan telur lalu aduk hingga rata--tambahkan sedikit air lalu beri kecap manis, garam, dan gula secukupnya, koreksi rasa--masak hingga air menyusut, matikan kompor--oseng hati telur siap disantap--",7,idresep4064161-oseng-hati-telur-menu-balita-1y,"ayam, hati ayam, telur, bawang putih, bawang merah, kecap, kecap manis, garam, gula"
tahu telur bumbu kecap,"4 butir telur--1 bgkus tahu putih--1 buah tomat belah 4--4 siung bawang merah cincang halus--2 siung bawang putih cincang halus--3 sendok makan kecap manis--150 mililiter air--secukupnya garam, gula, lada bubuk--secukupnya minyak--","goreng telur, aku buat mata sapi, sesuai selera aja sih ya. angkat. sisihkan.--potong kotak2 tahu, beri garam lalu goreng di minyak panas hingga matang merata. angkat. tiriskan.--tumis bawang merah dan bawang putih hingga harum. tambahkan tomat, tumis lagi hingga tomat layu. masukkan kecap, air, tahu dan telur. beri garam, gula dan lada bubuk. koreksi rasa.--bisa ditambah irisan cabai ya biar berasa pedas, aku gapake karena utk anak 1.6th.. ini jg udah endess kok--",33,idresep4063041-tahu-telur-bumbu-kecap,"telur, tahu, tomat, bawang merah, bawang putih, kecap, kecap manis, garam, gula, lada, minyak"
telur gulung keju daging,3 buah telur ayam--1 sendok makan daging sapi giling--1 slice keju iris memanjang--secukupnya garam--secukupnya bawang daun--secukupnya merica--1 siung bawang putih--,"tumis bawah putih sampai harum, masukkan daging giling masak sampai matang kemudian sisihkan.--kocok telur, tambahkan daging giling, bawang daun, garam, merica--panaskan teflon gunakan api kecil, masukkan 1 sendok sayur adonan taruh keju yg telah di potong dibagian ujung, setelah adonan mulai berwarna putih mulai gulung perlahan menggunakan 2 sendok makan. ratakan dan padatkan perlahan.--ulangi step nomer 3 sampai adonan habis.--tunggu sampai matang kemudian potong sesuai selera.--",5,idresep4061620-telur-gulung-keju-daging,"ayam, telur, daging sapi, keju, garam, bawang daun, merica, bawang putih"
telur dadar kuah kuning,"14 telur ayam--bumbu halus--bawang merah--bawang putih--jahe, kunyit, laosd geprak--cabai rawit--ladasedikit--daun jeruk, daun salam--santan--gula, garam, penyedap rasa rasa--","kocok telur dadar satu persatu potong jdi 2--haluskan semua bumbu gongso sebentar masukan daun jeruk, daun salam, sedikit lada beri air sedikit biarkan mendidih--masukan telur dadar biarkan bumbu meresap sebentar kemudian masukan santan kental--tambahkan garam gula penyedap rasa rasa, cek rasa, biarkan mendidih sebentar--angkat sajikan--",1,idresep4063162-telur-dadar-kuah-kuning,"ayam, telur, bawang merah, bawang putih, jahe, kunyit, cabai, cabai rawit, lada, daun jeruk, daun salam, santan, gula, garam, penyedap rasa"
ikan teri telur,14 ikan teri--2 buah telur--4 siung bawang merah--3 siung bawang putih--5 buah cabai bisa disesuaikan dengan selera--garam--merica--,"haluskan bawang merah dan bawang putih, tambahkan garam--potong kecil-kecil cabai--kocok telur--masukan ikan teri, bawang merah dan putih yang telah dihaluskan, cabai yang telah dipotong-potong, dan merica ke mangkuk telur yang telah dikocok. aduk hingga rata--panaskan minyak--goreng hingga kering kecoklatan--tiriskan dan ikan teri telur siap untuk dihidangkan--",4,idresep4063305-ikan-teri-telur-simpel,"ikan, teri, telur, bawang merah, bawang putih, cabai, garam, merica"
tumis three colours plus meat and egg,"14 buncis--2 batang wortel--1 buah jagung manis--14 daging sapi cincang halus--2 butir telur kocok lepas--bumbu halus --3 siung bawang putih--5 siung bawang merah--2 buah kemiri--bumbu penyedap rasa rasa --12 sendok teh lada putih bubuk--12 sendok teh gula--1 sendok makan saori saus tiram--sejumput penyedap rasa rasa rasa boleh di skip--bahan pelengkap --12 bawang bombay iris memanjang--2 cabai merah besar iris2 sesuai selera,klo mau d ganti cabai rawit jg boleh--4 sendok makan minyak--1 sendok teh minyak wijen--secukupnya air matang--","pertama2 cuci sayur dan daging lalu potong2, sisihkan.--haluskan bumbu halus, bawang putih, bawang merah dan kemiri, sisihkan.--siapkan wajan, masukkan minyak, tunggu hingga panas, lalu masukan bawang bombay dan cabai merah.stelah layu masukkan daging cincang, aduk2 hingga rata, beberapa saat kemudian masukkan telur yg sudah d kocok lepas, aduk2 hingga hancur kecil2. aduk beberapa saat.--kemudian masukkan sayuran, aduk2.--tambahkan lada, gula, garam,saus tiram dan sdikit penyedap rasa rasa serta minyak wijen, aduk2 lg hingga bumbu meresap sempurna, kemudian tambahkan sedikit air, aduk2 lalu diamkan hingga air menyusut, untuk rasa bsa d koreksi jika ada yg kurang--dan tumisan siap dihidangkan...ini enak bgt makan pake nasi hangat bun --",4,idresep4062876-tumis-three-colours-plus-meat-n-egg,"buncis, wortel, jagung, daging sapi, telur, bawang putih, bawang merah, kemiri, penyedap rasa, lada, gula, saus tiram, saori, bawang bombay, cabai, cabai merah, cabai rawit, minyak, minyak wijen"
kentang telur dadar,2 buah kentang di parut--2 butir telur ayam--2 sendok makan tepung panir--1 siung bawang putih di parut--5 buah cabai rawit sesuai selera--1 batang bawang daun--secukupnya garam--minyak--,campurkan semua bahan dan di aduk-aduk kemudian dadar seperti mendadar telur. bisa di nikmati pake saus sambal--,4,idresep4062449-kentang-telur-dadar,"kentang, ayam, telur, tepung panir, bawang putih, cabai, cabai rawit, bawang daun, garam, minyak"
pepes jamur merang tahu telur,10 biji jamur merang rebus dulu--5 tahu kuning--1 butir telur--se ikat kemangi--10 cabai rawit utuh--bumbu ulek--3 bawang merah--2 bawang putih--2 cabai merah--2 kemiri--1 ruas kunyit--1 batang serai ambil putihnya--1 tomat--garam--lada--,"ulek bumbu, campur irisan jamur, remukan tahu, telur, daun kemangi cicipi bungkus dengan daun ukuran sesuai selera beri tambahan cabai utuh di setiap bungkus.--kukus selama 15menit. bisa dimakan langsung atau di bakar dulu.--",8,idresep4055651-pepes-jamur-merang-tahu-telur,"jamur, tahu, telur, cabai, cabai rawit, bawang merah, bawang putih, cabai merah, kemiri, kunyit, serai, tomat, garam, lada"
bihun goreng telur,1 bks bihun--3 batang bawang daun potong tipis--2 butir telur--bumbu halus--4 buah bawang merah--4 buah bawang putih--2 buah kemiri--12 sendok teh lada bubuk--1 sendok makan saori saus tiram--,"rendam bihun dengan air biasa selama 20 menit karna kalo pakek air hangat bikin bihun terlalu lunak.--tumis bumbu halus hingga harum, kemudian masukan potongan bawang daun--masukan bihun tumis, beri pinggiran utk orek telur--beri garam,msg, kecap manis secukupnya.--taburan bawang goreng. hiasan bunga tomat--",9,idresep4062269-bihun-goreng-telur,"bihun, bawang daun, telur, bawang merah, bawang putih, kemiri, lada, saus tiram, saori"
telur tahu kukus,1 telur ckupklo mau byk boleh--1 tahu cincang kasar--daun bombay  sledri secukup nya--garam micin jamur lada secukup ny saja gk ada takaran yah hehe--,kocok telur dan tahu tmbhan bumbu yg disiap kan tadi masukin semua kocok lgi hingga mengembang--tuangkan semua nya ke mangkok utk mengukus dan tmbhkan 80ml air--siap dikukus dgn api sedang 10- 15mnt... done--,2,idresep4062206-telur-tahu-kukus,"telur, tahu, lada, garam, jamur"
telur bumbu merah,6 butir telur ayam--3-5 cabai sesuai selera pedesnya--3 buah kemiri--6 siung bawang merah--3 siung bawang putih--1-2 daun salam--serai--garam--tomat--penyedap rasa rasa rasa ayam--air--minyak--lengkuas--,"rebus telur hingga matang lalu setelah matang goreng hingga kulitnya kecoklatan lalu sisihkan.--ulek bawang merah, cabai, bawang putih, garam, kemiri, tomat. setelah halus lalu goreng hingga harum.--setelah bumbu harum masukkan sedikit air dan masukkan lengkuas, daun salam, serai goreng hingga airnya berkurang lalu masukkan telur yg sudah digoreng tadi. aduk lalu masukkan penyedap rasa rasa rasa koreksi rasa dan apabika sudah pas hidangkan.--",10,idresep4061827-telur-bumbu-merah,"ayam, telur, cabai, kemiri, bawang merah, bawang putih, daun salam, serai, garam, tomat, penyedap rasa, minyak, lengkuas"
telur balado,4 butir telur--bawang merah--bawang putih--tomat--cabai rawit dan cabai merah--daun bawangseledri--bumbu balado indofood--,"telur di cuci,kemudian d rebuskadang ada yg ga cuci,tapi kalau saya biasanya cuci dulu--sambil menunggu telur, kupas,cuci dan iris bawang,cabai, tomat dan daun bawangjangan lupa, bawang daun ketika di cuci d belah,agar bagian dalamnya juga bersih--kemudian, kupas dan goreng telur yg telah matang--tumis bawang merah dan bawang putib sesuai selera. kalau saya biasanya sampai agak kecoklatan,krn ada juga yg sukanya msh berwarna bawang biasa--setelah itu,masukkan cabai dan air,--masukkan bumbu balado indofood 1 setengah sendok--aduk sampai wangi dan cicipi,jngan lupa masukkan garam,gula,atau kaldu ayam sesuai selera--setelah itu masukkan telur yg telah di goreng,aduk dan tunggu sebentar--masukkan tomat dan bawang daun--terakhir,matikan kompor dan masakan siap di hidangkan--semoga bermanfaat--untuk timun,sesuai selera,jadi kalau engga pake ga masalah--",4,idresep4062007-telur-balado-alakadarnya,"telur, bawang merah, bawang putih, tomat, cabai, cabai merah, cabai rawit, daun bawang, seledri"
telur bistik,bistik --4 buah telur ayam rebus--250 gram daging giling--1 buah bawang bombay kecil cincang--3 siung bawang putih cincang--1 sendok teh lada bubuk--secukupnya pala bubuk--1 sendok teh garam sesuai selera--1 sendok teh gula sesuai selera--1 buah telur--secukupnya garlic margarin merk palmia pake margarin biasa jg boleh--saus--5 sendok makan saus bbq homemade--1 siung bawang putih cincang--12 siung bawang bombay cincang--jamur kancing sesuai selera saya 10 buah--100 mililiter kaldu  air--secukupnya gula garam--wortel potong korek--buncis--potato wedges--,"campur semua bahan bistik, aduk rata. bungkus telur yg sudah direbus dengan adonan daging. bulatkan.--kukus buncis dan wortel dgn air yg diberi garam secukupnya.--panaskan wajan dan lelehkan margarin secukupnya.--masak bistik hingga matang setiap sisinya. saya pake wajan cekung biar bentuk bistiknya bulat.--masak saus, tumis duo bawang hingga layu dan wangi, masukkan saus bbq dan air, setelah mendidih masukkan jamur. masak hingga air susut. beri gula garam sesuai selera.--tata bistik dipiring saji siram dengan saus serta dengan sayuran dan potato wedges.--",47,idresep4061570-telur-bistik,"ayam, telur, bawang bombay, bawang putih, lada, garam, gula, jamur, kaldu, wortel, buncis"
tempe tahu telur kecap,1 papan tempe--1 bungkus tahu--14 kilogram telur ayam--2 bungkus kecap bango--12 sendok teh lada bubuk--2 sendok teh garam--10 siung bawang merah--5 siung bawang putih--7 cabai rawit merah--5 cabai merah keriting--1 buah tomat--12 sendok teh kaldu ayam ayam--500 mililiter air--,"kupas cuci dan potong2 bawang merah bawang putih cabai merah biarkan cabai rawit merah tetap utuh--potong2 tempe sesuai selera, cuci bersih tahu. setelah bersih dan siap panaskan minyak kemudian goreng tahu dan tempe sampai kecoklatan--rebus telur kurang lebih 3 menit tunggu matang dan kupas--kalau tempe tahu sudah matang sisihkan minyak sebagian goreng bawang putih bawang merah dan cabai sampai harum--tambahkan air tunggu sampai mendidih--masukkan telur tempe dan tahu ditambah kecap garam dan penyedap rasa rasa rasa dibiarkan kurang lebih 2 menit--tambahkan cabai rawit merah dan tomat tunggu kurang lebih satu menit--tahu tempe telur kecap icha sederhana siap disajikan happy cooking bunda--",4,idresep4061668-tempe-tahu-telur-kecap-icha,"tempe, tahu, ayam, telur, kecap, lada, garam, bawang merah, bawang putih, cabai, cabai rawit, cabai merah, tomat, kaldu, kaldu ayam"
balado telur,250 gram telur ayam--2 buah cabai merah--6 buah cabai keriting--4 buah cabai rawit--4 siung bawang merah--2 siung bawang putih--1 cm lengkuas--2 lembar daun jeruk--1 lembar daun salam--1 buah serai--1 sendok makan gula--12 sendok makan garam--3 sendok makan minyak--secukupnya air--,"rebus telur ayam selama 10 menit. angkat dan tiriskan. rendam dalam air dingin lalu kupas.--haluskan cabai merah, cabai keriting, cabai rawit, bawang merah, dan bawang putih. bumbu halus.--tumis bumbu halus bersama serai dan lengkuas yg digeprek. tambahkan daun salam dan daun jeruk. tumis hingga harum.--tambahkan gula dan aduk merata hingga gula larut.--masukkan telur dan aduk merata. masak selama 5 menit.--beri garam, aduk rata dan koreksi rasa.--angkat lalu sajikan.--",32,idresep4061318-balado-telur,"ayam, telur, cabai, cabai merah, cabai rawit, bawang merah, bawang putih, lengkuas, daun jeruk, daun salam, serai, gula, garam, minyak"
telur gulung,1 butir telur ayam--garam--merica--,kocok telur sampai berbusa--masukkan garam dan merica--kocok lagi sampai berbusa--celupkan sumpit ke dalam minyak panas dalam wajan--masukkan telur kocok ke penggorengan sambil goyang-goyangkan sumpit--putar-putar sumpit agar telur menggulung di sumpit--taraaa!! siap dinikmati setelah ditiriskan--,4,idresep4061253-telur-gulung,"ayam, telur, garam, merica"
"ayam,telur tempe dengan tuangan kuah pecel","3 butir telur, rebus--1 papan tempe ukuran sedang,potong dadu lalu goreng--4 potong ayam--10 biji cabai rawit utuh--2 batang seray, ambil putih nya memarkan--3 lembar daun jeruk--2 lembar daun kubis, iris tipis--750 mililiter air--100 mililiter santan instant kental--secukup nya gula merah, garam  penyedap rasa rasa--bumbu halus --15 biji cabai merah keriting--8 siung bawang merah--5 siung bawang putih--3 biji kemiri sangrai--2 cm jahe--2 cm kencur--1 bungkus terasi abc kecil,bakar--","tumis bumbu halus hingga wangi lalu tambahkan daun jeruk  seray. aduk hingga layu--masukan ayam, masak hingga ayam kaku  hampir matang.--tuang air  santan. aduk rata. tambahkan tempe  telur.--masukan gula merah, garam, penyedap rasa rasa. masak hingga mendidih, jangan lupa cicipi rasanya.--tunggu hingga ayam empuk  bumbu meresap di tempe nya.--masukan cabai rawit utuh nya, iriasan daun kubis. tunggu beberapa saat. angkat lalu sajikan.--slamat mencoba--",13,idresep2727795-ayamtelur-tempe-kuah-pecel,"telur, tempe, ayam, cabai, cabai rawit, daun jeruk, kubis, santan, santan instan, gula, gula merah, garam, penyedap rasa, cabai merah, bawang merah, bawang putih, kemiri, jahe, terasi"
semur ayam dengan salad telur timun,"1 kilogram ayam. potong sesuai selera--secukupnya jeruk nipis dan garam--2 sendok makan margarin--1 buah bawang bombay ukuran sedang--1 buah tomat buah ukuran besar--500 cc air--secukupnya kecap manis--secukupnya air--secukupnya garam, merica, pala--2 buah timun ukuran sedang--5 butir telur rebus--3 sendok makan margarin--3 sendok makan terigu--15 butir bawang merah, iris tipis--200 cc air--secukupnya cuka, garam, gula, merica--secukupnya kentang goreng dan sayuran rebus--","rendam ayam dengan jeruk nipis dan garam selama 10 menit. lalu cuci bersih.--haluskan bawang bombay dan tomat. tumis dengan margarin sampai harum dan matang kecoklatan. masukkan ayam dan masak sampai berubah warna. tambahkan air lalu masak sampai ayam matang dan empuk. tambahkan kecap manis, garam, pala bubuk, dan merica.--aduk rata. masak hingga matang sempurna.--pisahkan putih dan kuning telur rebus. iris putih telur tipis2 atau potong kotak2 kecil. belah timun jadi 4, buang biji dan iris tipis2. haluskan kuning telur rebus dan campur sedikit air. sisihkan.--tumis bawang merah dengan margarin sampai harum. masukkan terigu, aduk rata sampai kecoklatan. tambahkan air dan aduk rata. campur kuning telur rebus yang sudah halus. aduk rata. tambahkan garam, gula dan merica. aduk rata. matikan api.--campur irisan timun dan telur rebus dengan saus tepung tadi. tambahkan cuka. aduk rata.--simpan di kulkas.--rebus sayuran yang diinginkan. hidangkan dengan semur ayam dan salad telur timun. sajikan bersama nasi atau kentang sesuai selera masing2.--",5,idresep4060924-semur-ayam-dengan-salad-telur-timun,"ayam, garam, jeruk nipis, bawang bombay, tomat, kecap, kecap manis, merica, timun, telur, terigu, teri, bawang merah, cuka, gula, kentang"
telur dadar kelapa parut,14 kelapa parut ampas kelapa yg sdah d ambil santanny--2 butir telur--1 lembar bawang daun di iris sesuai selera--secukupnya penyedap rasa rasa rasa--1 sendok makan minyak--,"campurkan kelapa parut, telur dan irisan bawang daun, aduk rata--tambahkan penyedap rasa rasa rasa--goreng hingga berwarna kecoklatan--",5,idresep4060895-telur-dadar-kelapa-parut,"santan, telur, bawang daun, penyedap rasa, minyak"
telur kukus,3 telur ayam--4 tahu chinajawa--2 ruas jari jahe cincang halus--3 siung bawang putih cincang halus--3 siung bawang merah potong2--1 batang bawang daun potong tipis--1 wortel ukuran sedang cincang--cabai sesuai selera potong2--secukupnya garam--penyedap rasa rasa saya skip--sejumput lada bubuk--1 sendok makan minyak wijen--1 sendok teh kecap asin--,"campurkan semua bahan diatas kecuali minyak wijen dan kecap asin--aduk sampai rata,,, olesi mangkokcetakan yg akan diisi telur dengan minyakmargarin..isi campuran telur ke cetakan dan terakhir beri minyak wijen dan kecap asin diatasnya, lalu tutup mangkokcetakan yg sdh terisi dcampuran telur sebelum dikukus--siapkan kukusan, lalu kukus selama 25mnt--telur kukus siap disajikan--",14,idresep4060647-telur-kukus,"ayam, telur, tahu, jahe, bawang putih, bawang merah, bawang daun, wortel, cabai, garam, penyedap rasa, lada, minyak, minyak wijen, kecap, kecap asin, asin"
telur ceplok masak kecap,250 gram telur--bumbu yg dihaluskan --5 siung bawang merah--3 siung bawang putih--2 butir kemiri--bumbu pelengkap --10 buah cabai rawit utuh--1 batang bawang daun dirajang--secukupnya garam--secukupnya kecap--secukupnya air--secukupnya minyak--,"panaskan minyak dan bikin ceplok telur, tiriskan.--tumis bumbu halus sampe harum, tambahkan garam secukupnya, masukkan cabai dan telur ceplok.--aduk rata lalu tambahkan air sampai telur terendam, biarkan sampai air menyusut biar bumbu meresap ke telur.--jika air sudah tinggal sedikit tambahkan secukupnya kecap, sambil koreksi rasa biar tidak terlalu manis.--tambahkan bawang daun, lalu matikan api bila air sudah habis bumbu mengental.--siap disajikan --",8,idresep4059517-telur-ceplok-masak-kecap,"telur, bawang merah, bawang putih, kemiri, cabai, cabai rawit, bawang daun, garam, kecap, minyak"
