Title,Ingredients,Steps,Loves,URL,Main Ingredients
kornet tempe balut ayam,2 bgks tempehancurkan--2 ons dada ayamblender--1 ons ajh tepung roti--secukupnya garam--secukupnya daun sop dan bawang daun iris kecil--bumbu dihaluskan--5 siung bawang putih--1 sendok makan ketumbar--12 bungkus merica--minyak--,"blender ayam,mskkan air stengah cangkir sedang,mskkan tepung roti dan garam,trus mskkan bumbu yg dihaluskan--stelah tu campurkan bumbu ayam yg diblender kedalam tempe yg sdh dihancurkan lalu mskkan daun sopdaun bawang--panaskan minyak,masak hgga kuning ke emasan--angkat n sajikan bersama saus atw sambal--slamat mencoba--",4,idresep4385925-kornet-tempe-balut-ayam,"tempe, ayam, tepung roti, garam, bawang daun, bawang putih, ketumbar, merica, minyak"
sop ayam jamur,"1000 mililiter kaldu ayam--100 gram dada ayam potong kecil2--2 buah wortel buah--1 buah kubis--100 gram jamur putih es--5 biji jamur shitake--5 bawang putih--1 ruas jari jahe--2 sendok makan kecap ikan--2 sendok makan rajarasa--2 sendok teh minyak wijen--secukupnya merica--1 sachet royko ayam--secukupnya gula, dan garam--","potong semua bahan seperti wortel, kubis, bawang prei, dan ayam sisihkan--geprek bawang putih lalu cincang sampai halus sisihkan--panaskan air untuk merendam jamur es dan jamur shitake--tumis bawang putih dan jahe ke dalam panci sampai harum lalu masukkan kaldu ayam..--setelah kaldu ayam mendidih masukan semua sayuran yang sudah di potong masak 3 menit kecilkan apinya..--masukan jamur es dan shitake--masukan saus rajarasa, kecap ikan, royko ayam, gula, merica, dan garam secukupnya--setelah dirasakan sudah pas matikan sop dan masukan minyak wijen aduk merata..--sajikan dengan potongan cabai beserta kecap asin.--",6,idresep4386063-sop-ayam-jamur,"kaldu, kaldu ayam, ayam, wortel, kubis, jamur, bawang putih, jahe, kecap, ikan, minyak, minyak wijen, merica, gula, garam"
ayam goreng lengkuas,"2 ekor ayam kampung potong 4 bagian--1 kilogram ayam negri--100 gram lengkuas, parut kasar--3 lembar daun salam--4 lembar daun jeruk, robek--bumbu halus --6 butir bawang merah--6 butir bawang putih--1 sendok makan ketumbar--3 butir kemiri--1 ruas kunyit--1 ruas jahe--1 batang serai ambil putihnya--secukupnya garam--","cuci bersih ayam, sisihkan--rendam ayam dengan bumbu halus dan parutan lengkuas kurang lebih 30 menit--lalu beri air secukupnya lalu masukkan daun salam dan daun jeruk, kemudian presto ungkep ayam biasa bisa sampai empuk--angkat ayam, saring sisa bumbu lengkuas tiriskan--goreng ayam lalu sisihkan, goreng bumbu lengkuas lalu tiriskan di tisu makan agar tidak berminyak--taburkan bumbu lengkuas ke atas ayam goreng, sajikan--",76,idresep4370021-ayam-goreng-lengkuas,"ayam, ayam kampung, lengkuas, daun salam, daun jeruk, bawang merah, bawang putih, ketumbar, kemiri, kunyit, jahe, serai, garam"
botok ayam sederhana,200 gram ayam saya potong dadu kecil²--bumbu iris--4 buah bawang merah--2 buah bawang putih--5 buah cabai rawit saya utuhkan ehehe--2 buah tomat--1 batang serai--secukupnya daun kemangi--5 sendok makan santan kelapa--secukupnya gula dan vitsin--bahan lain --daun pisang utk membungkus--,campur ayam dg semua bumbu iris sampai merata--bungkus dg daun pisang lalu kukus kurang lebih 25mnt--selamat mencoba --,8,idresep4375593-botok-ayam-sederhana,"ayam, bawang merah, bawang putih, cabai, cabai rawit, tomat, serai, daun kemangi, santan, gula, daun pisang"
tumis kulit ayam rumahan,"250 gram kulit ayam, cuci bersih--1 siung bawang merah, rajang--14 bawang bombay, rajang--2 siung bawang putih, geprek, rajang--8 buah cabai merah--100 gram baby buncis--1 sendok teh kecap wijen--1 sendok teh wonchester sauce--secukupnya garam--secukupnya lada--secukupnya olive oil--","panaskan olive oil, tumis bawang merah dan bombay sampai harum, masukan bawang putih dan cabai. tumis sampai harum--masukan buncis dan kulit ayam.--tambahkan garam, lada, minyak wijen dan wonchester sauce. masak sampai matang. sajikan--",0,idresep4385587-tumis-kulit-ayam-rumahan,"ayam, bawang merah, bawang bombay, bawang putih, cabai, cabai merah, buncis, kecap, garam, lada"
ca wortel ayam telur puyuh bumbu kuning,14 kilogram telur puyuh--ayam yang sudah empuk bagian paha--2 buah wortel--bumbu yang dihaluskan--4 siung bawang merah--6 siung bawang putih--kunyit seruas jari--secukupnya merica--3 lembar daun jeruk--secukupnya garam--sesuai selera gula--vitsin sedikit saja--,"potong potong wortel dan ayam sesuai selera wortel dipotong memanjang agar terlihat manis--iris bawang merah bawang putih, kunyit lalu haruskan bersama merica dan garam secukupnya--kemudian tumis bumbu yang telah di haluskan dan juga daun jeruk sampai berbau harum--tambahkan sedikit air, masukan wortel untuk direbus sebentar sampai mendidik--setelah mendidih dan wortel terasa empuk, masukan telur puyuh dan ayam, kemudian aduk--tambahkan vetsin, garam dan gula sesuai selera--tunggu sampai bumbu meresap dan hidangkan--",6,idresep4385856-ca-wortel-ayam-telur-puyuh-bumbu-kuning,"telur, ayam, wortel, bawang merah, bawang putih, kunyit, merica, daun jeruk, garam, gula"
ayam kecap,"1 kilogram ayam potong kecil""--bumbu ungkep,haluskan --4 siung bawang putih--2 cm kunyit--1 cm jahe--2 sendok teh tumbar--1 lembr daun jeruk--garam kasar--bumbu halus ayam kecap --10 buah bawang merah--5 siung bawang putih--3 butir kemiri--20 buah cabai rawit--4 buah cabai merah besar, iris tipis--3 batang bawang daun, rajang--2 cm lengkuas geprek--2 batang serai geprek--1 lembar daun jeruk--secukupnya garam,gula,penyedap rasa rasa rasa rasa rasa rasa--secukupnya kecap manis--","cuci bersih ayam lalu ungkep hingga empuk dan matang kemudian goreng setengah matang,sisihkan--tumis bumbu halus tambahkan irisan cabai merah besar,bawang daun,lengkuas,daun jeruk dan serai tumis hingga harum dan matang--tuang kecap secukupnya lalu tambah kan garam,gula dan penyedap rasa rasa rasa rasa rasa rasa kemudian masukkan ayam aduk rata--kasih segelas air aduk lagi lalu tutup bebrapa menit agar bumbu meresap--tes rasa jika udah enak siap disajikan--",0,idresep4385743-ayam-kecap,"ayam, bawang putih, kunyit, jahe, daun jeruk, garam, kecap, bawang merah, kemiri, cabai, cabai rawit, cabai merah, bawang daun, lengkuas, serai, gula, penyedap rasa, kecap manis"
ayam rica-rica,12 ekor ayam saya  belah 7 potong--2 batang serai geprek--1 daun salam--2 daun jeruk--1 ikat daun kemangi--1 batang bawang daun iris tebal--minyak utk menumis--garam--gula--bumbu halus --6 siung bawang merah--6 siung bawang putih--6 cabai merah keriting--6 cabai rawit merahcengek--1 ruas jari kunyit--1 ruas jari jahe--,"baluri ayam yang sudah dipotong-potong dengan 1 jeruk nipis dan garam, diamkan sekitar 10 menit.--selanjutnya cuci bersih ayam, dan goreng dengan minyak panas sampai 12 matang, sisihkan.--tumis bumbu halus dengan bekas minyak ayam, tambahkan daun salam, daun jeruk, dan serai, masak hingga bau langu hilang.--tambahkan sedikit air dan masukkan ayam, masak hingga ayam matang dan bumbu meresap, selanjutnya tambahkan gula garam, koreksi rasa.--jika ayam sudah matang dan rasa sudah enak, matikan api, dan masukkan daun kemangi dan bawang daun. aduk rata, diamkan sebentar.--ayam rica-rica siap dimakan dengan nasi hangat --",9,idresep4375460-ayam-rica-rica,"ayam, serai, daun salam, daun jeruk, daun kemangi, bawang daun, minyak, garam, gula, bawang merah, bawang putih, cabai, cabai merah, cabai rawit, kunyit, jahe"
tongseng ayam,"12 ekor ayam, potong kecil--secukupnya kubis, iris--1 buah tomat, potong 8 bagian--secukupnya cabai rawit utuh--1 sendok makan kecap manis--12 sendok makan gula--12 sendok teh garam--secukupnya bawang daun--200 mililiter air--bahan lainnya --1 buah bawang bombay, iris atau cincang halus--1 lbr daun salam--2 lbr daun jeruk--1 batang serai--bumbu halus --5 siung bawang merah--4 siung bawang putih--12 sendok makan ketumbar--3 buah kemiri--1 ruas kunyit--1 ruas jahe--","tumis bumbu halus dan bahan lainnya sampai matang, masukkan potongan ayam, tumis sebentar.--tambahkan air, garam, gula dan kecap manis, masak sampai ayam matang dan empuk.--terakhir masukkan cabai rawit, irisan kubis, tomat dan bawang daun hiris.--aduk rata, tes rasa dan siap untuk d hidangkan.--",3,idresep4385472-tongseng-ayam,"ayam, kubis, tomat, cabai, cabai rawit, kecap, kecap manis, gula, garam, bawang daun, bawang bombay, daun salam, daun jeruk, serai, bawang merah, bawang putih, ketumbar, kemiri, kunyit, jahe"
ayam geprek kfc ala geprek bensu,1 potong ayam kfc--8 buah cabai caplak--2 siung bawang merah--1 siung bawang putih--secukupnya minyak untuk menggoreng--secukupnya gula garam--secukupnya keju opsional--,"goreng bawang putih dan merah sebentar lalu angkat--uleg cabai, garam, gula dan bawang hingga halus--taruh ayam kfc diulekan lalu geprek hingga penyet dan taruh sambal diatas ayam--beri parutan keju diatasnya opsional--sajikan dengan nasi hangat--",6,idresep4293389-ayam-geprek-kfc-ala-geprek-bensu,"ayam, cabai, bawang merah, bawang putih, minyak, gula, garam, keju"
chicken popcorn,12 kilogram dada ayam--1 bungkus tepung sajiku--5 sendok makan maizena--secukupnya lada bubuk--secukupnya garam--,potong dadu dada ayam lalu lumuri dengan garam dan lada bubuk diamkan 15 menit--larutkan tepung bumbu sajiku tapi jangan terlalu encer--diwadah berbeda siapkan tepung sajiku kering dicampur maizena--masukkan ayam ke adonan tepung basah kemudian gulingkan ke adonan kering. dan goreng. beres!--,7,idresep4385079-chicken-popcorn,"ayam, lada, garam"
ayam kecap,"14 kilogram ayam potong cuci bersih--250 mililiter air bersih--5 sendok makan kecap manis--2 sendok makan minyak untuk menumis--bumbu halus --4 butir bawang merah me  2 butir ukuran besar--2 siung bawang putih--2 butir kemiri--12 ruas jari jahe, geprek--bumbu cemplung --1 lembar daun salam me  skip--secubit gula--secubit garam--14 sendok teh penyedap rasa rasa rasa rasa rasa rasa--","panaskan minyak tumis bumbu halus sampai harum masukkan ayam, aduk rata. masak sampai ayam menjadi matang--tuang air masak sampai kuah mendidih, tuang kecap manis. aduk rata--masukkan bumbu cemplung, aduk sebentar masak sampai kuah menyusut dan matang--sajikan...--",17,idresep4385085-ayam-kecap,"ayam, kecap, kecap manis, minyak, bawang merah, bawang putih, kemiri, jahe, daun salam, gula, garam, penyedap rasa"
opor ayam broiler,"7 potong ayam--2 batang sere digeprek--3 lembar daun salam--4 lembar daun jeruk--1 cm lengkuas digeprek--300 cc santan  dari 12 butir kelapa--3 gelas air putih seperlunya--bumbu halus --7 butir bawang merah--5 butir bawang putih--3 butir kemiri--1 cm jahe--1 cm kunyit--1 sendok teh ketumbar--12 sendok teh merica--penyedap rasa rasa rasa rasa rasa rasa rasa--gula, garam seperlunya--","cuci bersih ayam beri garam remas2 sy ga punya jeruk nipis  diamkan 10mnt lalu cuci tiriskan--goreng ayam yg sudah ditiriskan tadi 12 matang saja angkat sisihkan--tumis bumbu halus, lengkuas, salam, sere, daun jeruk sampe harum--masukan ayam aduk² tambahkan 3 gelas air putih, diamkan hingga ayam empuk--masukan santan penyedap rasa rasa rasa rasa rasa rasa rasa,gula, garam, masak dengan api sedang aduk² jangan sampai pecah. koreksi rasa--matikan kompor opor ayam broiler siap dihidangkan anget² lebih enak--",3,idresep4384962-opor-ayam-broiler,"ayam, daun salam, daun jeruk, lengkuas, santan, bawang merah, bawang putih, kemiri, jahe, kunyit, ketumbar, merica, penyedap rasa, gula, garam"
ayam pop corn saus madu kurma,12 jg dada ayam fillet--bahan marinasi ayam--2 siung bawang putih--1 sendok teh lada bubuk--secukupnya garam--bahan tepung --secukupnya terigu--garam--bahan bumbu--2 sendok makan sari kurma resep asli madu--2 sendok makan saus tomat--2 sendok makan saus tiram--2 sendok makan kecap manis--1 cm jahe--2 siung bawang putih--1 buah bawang bombang kecil--secukupnya garam--bawang daun--,"potong ayam berbentuk dadu, kemudian beri bawang putih, lada garam, diamkan 1jam--sambil menunggu ayam kita siapkan tepung untuk baluran ayam, terigu secukupnya beri garam dan air. kemudian siapkan di wadah lain tepung kering--setelah ayam selesai di marinasi.. balurkan ke tepung basah td kemudian ke tepung kering.. lakukan hingga ayam habis. kemudian goreng ayam--untuk bumbu sausnya tumis bawang putih dah bawang bombay kemudian masukan sari kurma. saus tiram, saus tomat, kecap manis dan garam. koresi rasa--stelah bumbu jadi masukan ayam yg telah di goreng aduk2 hingga saus tercampur rata.. angkat dan sajikan dg. taburan bawang daun--",4,idresep4384983-ayam-pop-corn-saus-madu-kurma,"ayam, nasi, bawang putih, lada, garam, terigu, teri, madu, tomat, saus tiram, kecap, kecap manis, jahe, bawang daun"
aygor wijen ayam goreng wijen,500 gram ayam potong 8 bagian--1 12 sendok teh bawang putih halus--1 sendok makan minyak wijen--sesuai selera garam--1 butir telur--bahan panir--7 sendok makan terigu--1 sendok makan tapioka--2 sendok makan wijen--secukupnya garam--,"masukan bawang putih, minyak wijen dan garam kedalam wadah yg berisi ayam yg sudah dipotong2, aduk rata biarkan semalaman di dalam lemari es.--keluarkan ayam dari lemari es, buang sisa air dari wadah. kemudian tambahkan 1 butir telur, aduk rata.--campurkan semua bahan panir di satu wadah,aduk rata.--ambil satu persatu ayam yg sudah dicampur telur, balikan kedalam bahan panir, sambil diremas dan dicubit manja  supaya tepung menempel dengan baik. lakukan sampai habis. simpan ayam dalam freezer 7 menit.--sementara ayam disimpan difreezer panaskan penggorengan. ayam goreng tepung sebaiknya digoreng dengan metode deep fried atau minyak banyak supaya menghasilkan ayam yg matang merata tapi tetap juicy. aq pake panci buat masak mie instant --goreng ayam dengan api sedang cenderung kecil kurang lebih 15 menit atau sampai ayam matang--ini yg sudah mateng.. enak bgt pake cocolan tomatsambal botol dan mayones--",29,idresep4385092-aygor-wijen-ayam-goreng-wijen,"ayam, bawang putih, minyak, minyak wijen, garam, telur, terigu, teri"
dimsum ayam,bahan isian--350 gram ayam giling--250 gram udang cincang--4 bungkus kulit pangsit siap pakai--1 butir bawang bombay cincang--2 batang bawang daun cincang--2 sendok makan tepung tapiokasagu--1 sendok makan maizena--2 sendok makan minyak wijen--1 sendok makan saus tiram--1 sendok makan gula--garam secukupny--5 siung bawang putih haluskan--2 sendok makan lada bubuk--12 bungkus kaldu ayam--2 butir telur--1 buah wortel diparut untuk hiasan--bahan saus --10 buah cabai rawit merah--7 buah cabai merah--4 siung bawang putih--1 sendok teh cuka masak--2 gelas air--secukupnya garam--5-6 sendok makan hula pasir--3 sendok makan saus sambal--1 sendok makan larutan maizena--,campur semua bahan isian kecuali kulit pangsit.. aduk rata..--siapkan kulit pangsit.. ambil secukupnya adonan bentuk sesuai selera.. untuk perekatnya hanya gunakan air..--setelah semua adonan sudah dibentuk.. kukus adonan hingga matang...--cara buat saus nya.. haluskan cabai dan bawangputih.. larutkan gulapasir dgn 2 gelas air.. masukkan cabai yg tlh dihaluskan garam dan cuka... aduk2 hingga matang terakhir masukkan larutan maizena.. aduk2 rata hingga meletup2.. matikan api diamkan hingga dingin--sajikan dimsum dan saus ny.. lebih enak msh dlm keadaan panas..--,12,idresep4384961-dimsum-ayam,"ayam, udang, bawang bombay, bawang daun, tepung tapioka, minyak, minyak wijen, saus tiram, gula, garam, bawang putih, lada, kaldu, kaldu ayam, telur, wortel, cabai, cabai rawit, cabai merah, cuka, saus sambal"
chicken katsu with blackpepper sauce,12 kilogram dada ayam iris sesuai selera--1 bawang putih--1 sendok makan lada putih--sejumput garam--tepung panir--1 sendok makan tepung berasterigu di rumah adanya tepung beras hehe--1 telur--bumbu sauce blackpepper --1 siung bawang putih--1 bawang bombay--3 sendok makan saori teriyaki--2 sendok makan saori tiram--3 sendok makan merica hitam--1 sendok makan maizena cairkan--secukupnya garam--,"cuci bersih dada ayam, tambahkan irisanparut bawang putih, lada dan garam lalu diamkan 15 menit.--setelah 15 menit siapkan 1 sendok makan tepung beras cairkan, lalu masukkan dada ayam tadi.--siapkan telur lalu kocok dan siapkan tepung panir di tempat terpisah.--masukkan dada ayam ke adonan tepung beras lalu masukkan ke telur yang sudah di kocok lalu masukkan te tepung panir sampai semua bagian dada ayam ketutup tepung panir setelah itu masukkan ke wajan yang minyak sudah panas, goreng sampai matangkecoklatan. ulangi sampai habis--buat sayurnya wortel dan kubis iris tipis2parut boleh cuci bersih lalu di rebuskukus.--buat sauce blackpepper  iris 1 bawang putih dan bawang bombay, tumis sampe harum lalu masukkan maizena yang sudah dilarutkan beri tambahan air secukupnya. tambahkan 3 saori teriyaki, 2 sendok makan saori tiram dan 3sdm merica hitam dan garam secukupnya aduk rata lalu koreksi rasa dan tingkat kekentalan sesuai selera.--bila cukup matikan kompor. chicken katsu with blackpepper sauce siap disantap --selamat mencoba, jangan lupa memasak dengan hati --maaf ya agak rempong nyusun langkah2nya semoga mudeng hehe--",8,idresep4375766-chicken-katsu-with-blackpepper-sauce,"ayam, bawang putih, lada, garam, tepung panir, tepung beras, beras, terigu, teri, telur, bawang bombay, saori, merica"
bumbu ungkep ayam.,12 kilogram ayam--2 lembar dun salam--1 batang serai--1 ruas lengkuas--1 bks asam jawa--bumbu halus--4 siung bawang merah--3 siung bawang putih--2 ruas jahe--2 sendok makan kunyit bubuk--secukupnya gula garam--,"masukan ayam dan semua bahan, tambah sedikit air lalu ungkep sampai bumbu meresap dan air sedikit menyusut..--setelah meresap matikan api, angkat dan pindahkan ayam ke dalam wadah kedap udara.. bisa langsung digoreng atau disimpan didalam kulkas --",5,idresep4378251-bumbu-ungkep-ayam,"ayam, serai, lengkuas, bawang merah, bawang putih, jahe, kunyit, gula, garam"
nugget ayam wortel,285 gram dada ayamtanpa kulit  tulang--50 gram wortel parut menggunakan parutan keju--1 butir telur--5 siung bawang putih haluskan--1 sendok teh garam halus--12 sendok teh merica--1 sendok teh kaldu--100 mililiter air--6 sendok makan tapioka--2 sendok makan terigu--bahan pencelup--4 sendok makan tapung terigu--14 sendok teh garam--secukupnya air--secukupnya tepung rotitepung panir--,"potong kecil2 ayam,lalu blender dgn menambahkan air setelah agak halus masukkan wortel blender lagi sampai halus  tercampur rata. pindahkan ayam kedalam wadah tambahkan telur  bahan² yang lainnya aduk sampai tercampur rata...--panaskan kukusan. siapkan loyang olesi dgn minyak  alasi dengan plastik,kemudian masukkan adonan nugget kedalam loyang  kukus sampai matang tes kematangan dgn tusuk sate kalau tidak ada adonan yang menempel tandanya adonan sudah matang...--angkat adonan yang sudah matang biarkan sampai dingin,setelah dingin potong2 sesuai selera...--membuat bahan pencelup campur tepung  garam tambahkan air sedikit demi sedikit aduk sampai tercampur rata  tidak ada yang bergerindil adonan harus pas jangan sampai telalu encer atau kekentelan...--siapkan wadah masukkan tepung roti kedalam wadah tersebut  sisihkan...--masukkan nugget kedalam bahan pencelup,lalu taruh beberapa nugget di wadah yang berisi tepung roti kemudian goyangkan wadahkan tujuannya biar gram ribet,dari pada harus satu persatu dibalurin ke tepung rotinya hehe.... selanjunya simpan dech kedalam wadah yang ada tutupnya  siap dimasukkan kedalam lemari es...--atau kalau mau langsung digoreng juga bisa--",59,idresep4371190-nugget-ayam-wortel,"ayam, wortel, keju, telur, bawang putih, garam, merica, kaldu, terigu, teri, tepung panir, tepung roti"
ayam goreng gurih,1 kilogram ayam bersihkan--air kelapa bisa di skip--4 siung bawang putih--8 buah bawang merah--2 buah kemiri--sejumput merica--sejumput ketumbar--1 batang serai--2 lembar daun salam--2 lembar daun jeruk buang tulang daunnya--kunyit--jahe--lengkuas--secukupnya garam--,"potong ayam sesuai selera--haluskan bumbu bawang merah, bawang putih, kemiri, merica, ketumbar, kunyit dan jahe--panaskan minyak tumis bumbu, masukan daun salam daun jeruk, lengkuas dan serai tumis hingga harum--masukan ayam, tambahkan air kelapa air putih, masukan garam ungkep sampai matang, koreksi rasanya--panaskan minyak ayam sampai berwarna kuning keemasan--angkat dan tiriskan, ayam goreng siap di sajikan --",1,idresep3843008-ayam-goreng-gurih,"ayam, air kelapa, bawang putih, bawang merah, kemiri, merica, ketumbar, serai, daun salam, daun jeruk, kunyit, jahe, lengkuas, garam"
tempetahu melet isian sate ayam,2 buah tempe papan ukuran sedang potong kotak2--6 buah tahu putih kotak--bumbu halus --5 butir bawang merah--4 siung bawang putih--garam--1 sendok makan minyak--5 tusuk sate ayam--kaldu--1 buah tomat  gula--5 buah lombok setan selera--bahan celupan --5 sendok makan terigu--2 siung bawang putih--kaldu--sejumput ketumbar--secukupnya air matang--,"potong tempe sesuai selera. kemudian belah di sebagian tempetahunya untuk memasukkan isian--siapkan bahan halus bawang merah, bawang putih,gula, garam, sate, lombok setan, tomat, dan minyak. kemudian blender sampai halus--tumis bumbu halus sambil masukkan kaldu secukupnya. tes rasanya.--masukkan sambal isian di tempetahu yang sudah di siapkan--untuk bahan celupan, haluskan bawang putih, garam, dan ketumbar. beri secukupnya kaldu bubukair matang--panaskan minyak dan celupkan tempetahu yang telah di isi kedalam adonan tepung. goreng sampai kecokelatan--angkattiriskan--",6,idresep4384180-tempetahu-melet-isian-sate-ayam,"tempe, tahu, bawang merah, bawang putih, garam, minyak, ayam, kaldu, gula, tomat, terigu, teri, ketumbar"
sop ayam bakso,"6 buah bakso potong 4--2 buah wortel potong--4 buah buncis potong--2 buah kentang kecil, kupas potong--1 buah tomat hijau potong 4--18 kubis utuh, potong kecil--kepala dan ceker ayam--1 siung bawang putih haluskan--1 siung bawang putih iris goreng haluskan--bawang goreng--air--1 sendok teh garam--","masak air setengah panci, dengan kepala dan ceker ayam sampai mendidih, tambahkan air lagi--masukkan bakso, wortel dan bawang putih yg dihaluskan, kemudian tambah kentang dan tomat--masukkan buncis, bawang daun, dan bawang putih goreng--terakhir beri garam, kubis dan bawang goreng aduk dan cicipi--",6,idresep4384651-sop-ayam-bakso,"bakso, wortel, buncis, kentang, tomat, kubis, ayam, bawang putih, garam"
ayam geprek tepung,14 ayam dada fillet--tepung crispy--2 siung bawang putih--1 siung bawang merah--15 cabai rawit sesuai selera--garam gula kaldu ayam--,"panaskan minyak untuk menggoreng--uleg kasar cabai, bawang putih, bawang merah gula, garam, kaldu ayam tmbhkan 2sendok makan minyak panas tadi--siapkan tepung crispy, saya pake tepung merk ini cz endolita bgt pass kriuknya pas rasanya cucok--lumuri ayam dng tepung basah lalu di balut dng tepung kering--goreng ayam, setelah ayam matang kecoklatan, letakkan diatas cobek dan geprek bsrta sambal--",5,idresep4384680-ayam-geprek-tepung,"ayam, bawang putih, bawang merah, cabai, cabai rawit, gula, garam, kaldu, kaldu ayam"
ayam goreng madu,12 kilogram ayam potong--5 siung bawang putih  haluskan--secukupnya ketumbar--garam--lada--madu--bubuk cabai optional kalau ga pngn pedes bisa diskip--minyak--beri  untuk bumbu oles --bawang putih ambil sebagian yg sudah dihaluskan jgn trlalu bnyk--3 sendok makan madu--test rasa--,"bersihkan ayam lalu potong sesuai selera--lumuri dengan 1-2sdm bawang putih halus, ketumbar, dan garam secukupnya--bisa tambahkan cabai bubuk optional--marinasi selama 20 menit taruh dlm freezer--setelah dimarinasi goreng ayam hingga warna kecokelatan--setelah matang, angkat, lalu olesi dgn bumbu oles lebih baik menggunakan kuas supaya merata--sajikan--",8,idresep4383128-ayam-goreng-madu,"ayam, bawang putih, ketumbar, garam, lada, madu, cabai, minyak"
pedesan hati ayam campur campur,"bahan bahan sedikit byknya menurut selera--hati ayam--ampela--daun jeruk--10 siung bawang merah iris""--minyak untuk menumis--300 cc air--bumbu halus--6 siung bawang putih--12 butir tomat buah--30 biji cabai merahrawit menurut selera--3 sendok teh garam--2 sendok teh gula--1 sendok teh royko--1 sendok teh trasi goreng--","rebus hati dan ampela smp kotoran kluar,lalu cuci brsih--goreng ampela dan hati d minyak panas,tiriskan--tumis bumbu halus  daun jeruk  bawang merah iris smp harum--lalu masukkan hati dan ampela lalu tambah kan air--msak smp air menyusut,jgan lupa tes rasa,klo suka asin silahkan d tambh garam yha.angkat dan hidangkan--",3,idresep4384326-pedesan-ati-ayam-campur-campur,"ayam, hati ayam, daun jeruk, bawang merah, minyak, bawang putih, tomat, cabai, cabai merah, garam, gula"
ayam suwir terasi,1 ons ayam dada fillet--5 bawang merah--3 bawang putih--1 batang bawang daun dan seledri--1 sachet terasi abc--10 biji cabai rawit optional saya suka pedes jadi bnyak cabai--5 biji cabai merah--secukupnya garam dan penyedap rasa rasa rasa rasa rasa rasa--secukupnya minyak untuk menumis--,"cuci bersih dan rebus ayam,kira-kira 30 menit,dan suwir.--goreng semua bumbu duo bawang,dan cabai serta terasi,sebentar aja ya,setelah itu ulek sampai halus.--siapkan minyak lalu tumis sebentar bumbu halus lalu masukkan ayam yg sudah disuwir tadi.--tambahkan air secukupnya dan garam,penyedap rasa rasa rasa rasa rasa rasa serta bawang daun dan seledri.--tes rasa jika sudah pas,angkat dan siap dihidangkan.--",7,idresep4384478-ayam-suwir-terasi,"ayam, bawang merah, bawang putih, bawang daun, seledri, terasi, cabai, cabai rawit, cabai merah, garam, penyedap rasa, minyak"
ayam gongso pedassss,250 gram ayam--1 buah tomat--3 sendok makan kecap manis--secukupnya garam--secukupnya kaldu--50 mililiter air--secukupnya bawang daun--bawang goreng--secukupnya kubis  diiris tipis tipis--5 bawang merah diiris--bumbu halus--8 bawang merah--4 bawang putih--8 cabai merah--5 cabai rawit--2 kemiri--1 sendok teh lada--,"tumis bawang merah yg diiris sama bumbu halus, masukan tomat hingga layu kasih air.--masukan saus tiram, kecap, garam--masukan ayam, kubis, bawang daun.. tunggu sampe menyusutkalo saya suka ada kuahnya..cicipi yak... sajikan dengan bawang merah goreng...--",6,idresep4369560-ayam-gongso-pedassss,"ayam, tomat, kecap, kecap manis, garam, kaldu, bawang daun, kubis, bawang merah, bawang putih, cabai, cabai merah, cabai rawit, kemiri, lada"
oseng hati ayam pedaz,12 kilogram hati ayam--15 buah cabai rawit merah--5 siung bawang merah--2 siung bawang putih besar--1 ibu jari lengkuas--2 ikat daun kemangi--secukupnya garam--secukupnya minyak--secukupnya kecap manis--,"iris hati ayam menjadi 2 bagian dan goreng setengah matang, angkat, tiriskan--iris cabai rawit merah, bawang merah dan bawang putih, lengkuas kemudian tumis sampai harum, masukkan hati ayam--tambahkan garam dan kecap manis secukupnya--masukkan daun kemangi dan tumis sampai matang--tes rasa dan sajikan--",8,idresep4376149-oseng-hati-ayam-pedaz,"ayam, hati ayam, cabai, cabai rawit, bawang merah, bawang putih, lengkuas, daun kemangi, garam, minyak, kecap, kecap manis"
ayam goreng kriuk,5 potong ayam yang sudah di cuci--bawang merah giling--bawang putih giling--1 sendok makan kaldu ayam--1 sendok teh merica--tepung segitigacakra--garam--air--minyak--baking powder--,"bumbui daging dengan bawang merah giling, bawang putih giling selama 1 jam. hasilnya akan berair jangan buang air nya.--campur terigu dengan kaldu ayam, merica dan garam dan baking powder sisihkan saran tepung lebih banyak biar makin tebal hasilnya--campurkan ayam beserta air rendaman kedalam adonan tepung lalu pijat dan tekan agar tepung menempel agak tebal langsung goreng kedalam minyak panas, usahakan minyak banyak dan tergenang agar masak merata dengan api sedang, lakukan kesemua ayam--setelah ditiriskan, ayam goreng kriuk siap di sajikan--selamat mencoba ----",5,idresep4384655-ayam-goreng-kriuk,"ayam, bawang merah, bawang putih, kaldu, kaldu ayam, merica, garam, minyak, baking powder"
