Title,Ingredients,Steps,Loves,URL,Main Ingredients
rempah tahu gurih,7 buah tahu putih.hancurkan--12 butir kelapa parut--6 buah bawang merah--5 buah bawang putih--1 ruas kunyit--secukupnya ketumbar--12 sendok teh garam--penyedap rasa rasa rasa rasa rasa rasa rasa--sejumput gula--secukupnya minyak--,"hancurkan tahu sampai lembut--haluskan bawang merah,bawang putih,ketumbar,kunyit--campurkan tahu dan kelapa parut sampai merata--kemudian masukkan bumbu yang sudah dihaluskan--campur semua bahan aduk rata,tes rasa--panaskan minyak--bulatkan adonan tahu kemudian goreng--angkat setelah kecoklatan.selamat menikmati --",5,idresep4281665-rempah-tahu-gurih,"tahu, bawang merah, bawang putih, kunyit, ketumbar, garam, penyedap rasa, gula, minyak"
"oseng"" hati  tahu",12 kilogram hati ayam--tahu yg sdh digreng seckpnya--ayam suwir seckpnya--bumbu--3 siung bawang putih--2 siung bawang merah--cabai seckpnya--secukupnya gula--secukupnya garam--secukupnya kecap manis--secukupnya merica--,"potong hati ayam,bumbui garam--potong tahu--ayam suwir... bumbu haluskan,oseng sampe harum,masukn hati ayam oseng sampe mateng tmbhkn air lalu masukn smua bahan aduk rata,tes rasa.... siap dihidangkn,----",2,idresep4281751-oseng-hati-tahu,"ayam, hati ayam, tahu, bawang putih, bawang merah, cabai, gula, garam, kecap, kecap manis, merica"
mujaher tahu santan pedas,12 kilogram ikan mujaher dpt 4 potong ukr sedang--6 biji tahu coklat--400 mililiter santan--3 batang bawang daun merah--segengam daun kemangi--secukupnya minyak--bumbu --2 siung bawang putih--8 siung bawang merah--1 biji cabai merah--10 biji cabai rawit--3 biji kemiri--seruas lengkuas--14 ibu jari kunyit--12 ibu jari jahe--1 lmbar daun jeruk--12 sendok makan garam--14 sendok makan gula--14 sendok teh penyedap rasa rasa rasa rasa rasa rasa--,"cuci bersih dan potong jd 2 ikan mujahernya--lalu goreng, sambil nunggu goreng ikat kita siapkan bumbu bersihkn.--sesudah di cuci,lalu potong sedang bawang merah dan putih serta cabai besarnya...kemudian goreng smp matang haluskan, kecuali lengkuas dan daun jeruk,biar cepat ksh garam--siapkan wajan, lalu masukan air secukupnya 200 mililiter, masuk bumbu yg sdh halus, daun jeruk dan lengkuas. kemudian msukan tahu yg sdh di potong jd 2 serong sm ikannya.. tunggau kira2 3 menit--masukan santan, bawang daun merang yg sdh di potong kasar..koreksi rasa,msukn gula dan penyedap rasa rasa rasa rasa rasa rasa rasa...tunggu mendidih baru msukkan daun kemangi...tunggu smp matang dan siap di sajikan. selamat mencoba mudahkan.--",5,idresep4281369-mujaher-tahu-santan-pedas,"jahe, ikan, tahu, santan, bawang daun, daun kemangi, minyak, bawang putih, bawang merah, cabai, cabai merah, cabai rawit, kemiri, lengkuas, kunyit, daun jeruk, garam, gula, penyedap rasa"
sayur oyong tahu sosis,1 buah oyong ukuran besar--2 buah tahu putih--3 buah sosis--bumbu--2 siung bawang putih--1 siung bawang merah--secukupnya merica--secukupnya garam dan penyedap rasa rasa rasa rasa rasa rasa--secukupnya air--,"potong oyong, sosis dan tahu sesuai selere--haluskan bawang putih, bawang merah dan merica lalu tumis hingga wangi--tambahkan air, setelah agak panas masukan oyong, tahu dan sosis. tambahkan garam dan penyedap rasa rasa rasa rasa rasa rasa.--tunggu beberapa saat hingga bumbu meresap, lalu icip... selesai..--selamat menikmati.... --",4,idresep4281198-sayur-oyong-tahu-sosis,"tahu, sosis, bawang putih, bawang merah, merica, garam, penyedap rasa"
bobor daun singkongtahu,1 ikat daun singkong--tahu dipotong dadu--2 lembar daun jeruk--lengkuas digeprek--1 sun kara--bumbu yg dihaluskan--5-6 siung bawang merah--5 siung bawang putih--5 kemiri--12 sendok makan kemiri bubuk--1 cm kencur--1 cm kunyit--garam--penyedap rasa rasa rasa rasa rasa rasa--,"bersihkan daun singkong yg sudah dipetik, rebus dg air sampai benar2 empuk agak lama memang, kurang lebih 12 jam an--masak air secukupnya sampai medidih, kemudian masukkan santan dan daun jeruklengkuas yg digeprek, masak sampai agak mendidik--masukkan tahu yg dipotong2 dadu, kemudian masukkan bumbu yg td sudah dihaluskan, lalu bumbui dengan garam dan penyedap rasa rasa rasa rasa rasa rasa jika diperlukan--masukkan daun singkong, aduk rata dan masak dengan api kecil sampaim mendidih dan benar2 matang--note selalu di aduk agar santan tdk menggumpal, dan tercampur rata--",6,idresep4281202-bobor-daun-singkongtahu,"daun singkong, tahu, daun jeruk, lengkuas, bawang merah, bawang putih, kemiri, kunyit, garam, penyedap rasa"
botok teri tahu tempe,"segenggam petai cinalamtoro--segenggam teri medan--3 ruas jari tahu putih, iris dadu kecil--3 ruas jari tempe, iris dadu kecil--12 butir kelapa muda parut--1 biji telur--secukupnya daun pisang, dipanaskan di api agar tdk mdh retak--bumbu ulek --3 siung bawang merah--4 siung bawang putih--3 biji cabai merah--3 lembar daun jeruk, iris tipis tipis--2 ruas jari lengkuas, geprek--secukupnya garam--secukupnya gula--","campur semua bahan, aduk rata--masukkan kedalam daun pisang, tusuksteples--kukus hingga matang, sekitat 30 menit.--",8,idresep4281140-botok-teri-tahu-tempe,"petai, teri, tahu, tempe, kelapa muda, telur, daun pisang, bawang merah, bawang putih, cabai, cabai merah, daun jeruk, lengkuas, garam, gula"
tahu penyet,5 buah tahu putih--bahan rendaman tahu ulek --2 siung bawang putih--1 butir kemiri--12 sendok makan ketumbar--secukupnya air--bahan sambal penyet --11 buah cabai rawit tangkainya jgn dibuang--2 siung bawang putih--secukupnya garam--,"rendam tahu dengan bumbu rendaman, tambahkan garam secukupnya, tunggu hingga 10 menit, lalu goreng tahu--siapkan minyak cabai dan bawang putih untuk sambal sebelum diulek ya bu. agar tidak meledak2 cabenya iris sedikit ya bu--ulek cabai dan bawang putih yang sudah digoreng tambah garam secukupnya, ulek kasar aja ya bu jangan terlalu halus, tambahkan minyak bekas goreng cabai tadi, aduk aduk--siapkan tahu dipiring, tuang sambal penyetnya diatasnya, siiiaaap suap --",5,idresep4281335-tahu-penyet,"tahu, bawang putih, kemiri, ketumbar, cabai, cabai rawit, garam"
tahu bejek pedas,4 buah tahu kuning--2 butir telur--1 batang wortel--1 batang bawang daun--12 sendok teh gula--secukupnya penyedap rasa rasa rasa rasa rasa rasa rasa apa saja--5 buah cabai rawit--,"cuci bersih wortel, parut dg parutan keju. sisihkan--cuci bersih tahu lalu hancurkan asal saja dg sendok, kemudian campurkan semua bahan.--tumis dg minyak secukupnya hingga matang. angkat dan sajikan.--",6,idresep4262637-tahu-bejek-pedas,"tahu, telur, wortel, bawang daun, gula, penyedap rasa, cabai, cabai rawit"
tahu gejrot,2 buah tahu--1 buah bawang putih--1 buah bawang merah--12 sendok teh garam  sesuai selera--1 sendok teh gula merah  sesuai selera--3 sendok makan air asam jawa--5 buah cabai rawit--5 lembar daun seledri--,"potong tahu berbentuk kotak dadu, lalu goreng hingga bagian luarnya garing. kemudian potong kembali menjadi 2 bagian. sisihkan.--haluskan bawang putih, cabai rawit, gula merah, garam, dan ditambah air asam jawa--campurkan dengan potongan tahu, kemudian beri taburan irisan daun seledri dan bawang merah--tahu gejrot ready to serve now --",14,idresep4281116-tahu-gejrot,"tahu, bawang putih, bawang merah, garam, gula, gula merah, air asam jawa, cabai, cabai rawit, daun seledri, seledri"
cah tahu putih with asparagus,10 buah tahu putih--secukupnya asparagus--1 buah bawang bombay--2 buah bawang putih--cabai merah sesuai selera boleh tambah cabai rawit--secukupnya gula garam--1 sendok teh kecap manis--,"rajang rajang bawang bombay, bawang putih dan cabai. potong kecil kecil tahu putih dan asparagus lalu sisihkan.--siapkan wajan. tambah kan minyak 2 sendok makan. tumis bombay, bawang putih cabai hingga harum.--masukkan sedikit air biar berkuah dikit . lalu masukkan tahu sambil tambahkan kecap manis, gula dan garam. tutup tunggu hingga mendidih--setelah itu masukkan asparagus, gongseng sebentar dan koreksi rasa--kalau asparagus sudah sedikit layu and rasa sudah sip matikan api dan sajikan dengan penuh cintahhh --",5,idresep3833506-cah-tahu-putih-with-asparagus,"tahu, bawang bombay, bawang putih, cabai, cabai merah, cabai rawit, gula, garam, kecap, kecap manis"
"udang, wortel dan tahu asam manis",14 udang--1 buah wortel--5 buah tahu potong dadu--2 buah bawang merah--1 buah bawang putih--12 buah bawang bombay--4 sendok makan saus sambal--5 sendok makan saus tomat--2 sendok makan saus tiram--1 gelas air matang--secukupnya--garam--merica--penyedap rasa rasa rasa rasa rasa rasa rasa--,"tumis bawang merah, bawang putih dan bawang bombay, lalu masukkan udang dan wortel--tambahkan air, tunggu sampai mendidih--lalu masukkan tahu, beri saus sambal, saus tomat dan saus tiram, tambahkan garam, merica dan penyedap rasa rasa rasa rasa rasa rasa rasa, matikan api--udang, wortel dan tahu asam manis siap disantap bersama nasi hangat--nb  tahu nya digoreng setengah kering yaa--",11,idresep4280407-udang-wortel-dan-tahu-asam-manis,"udang, wortel, tahu, bawang merah, bawang putih, bawang bombay, saus sambal, tomat, saus tiram, garam, merica, penyedap rasa"
tamimaso aka tahu mie makaroni sosis,10 buah tahu yg sebungkus 4rb--1 buah tahu cina--1 batang wortel serut kasar--1 buah bawang bombay iris kecil-kecil--3 batang bawang daun dan seledri iris halus--1 pop mie diremas2--segenggam makaroni direbus--2 batang sosis iris-iris--3 butir telur--1 sendok makan terigu munjung1 sendok makan maizena munjung--secukupnya gula garammasako sapilada bubuk--bahan pencelup--2 butir telur2 sendok makan tapioka dan3 sendok makan air aduk rata--,"remas-remas tahu kemudian peras menggunakan serbet masukkan parutan wortelirisan bawang daun dan seledriirisan bawang bombayterigu maizenapopmiegulagarammasakolada bubuk3 butir telur aduk rata koreksi rasa pas atau blm lalu masukkan makaroninya--ini bahan yg kita butuhkan--masukkan adonan kedlm cetakan yg diolesi margarin--beri sosis lalu tekan sedikit dan kukus selama 25 menit--ini setelah dikukus--setelah agak dingin keluarkan dari cetakan tips yah supaya sosisnya gak copot waktu digoyeng tusuk sosisnya dgn lidi kemudian lumuri dgn bahan pelapis dan goreng dgn terendam minyak panas goreng hingga kuning kecokelatan--ini yg lagi digoreng,aku goreng didalam panci--setelah matang angkat dan tiriskan teksturnya padat n kokoh jd bs langsung digoreng yah setelah dikukus--sajikan selagi hangat jgn lupa lidinya dicabut dlu yah... nti keselek klo ga dicabut --enak jdnya jg banyak bs disimpan di kulkasadonan yg blm digoreng untuk bekal sekolah atau cemilan jg okehhh--mari dicoba--",5,idresep4280491-tamimaso-aka-tahu-mie-makaroni-sosis,"tahu, wortel, bawang bombay, bawang daun, seledri, sosis, telur, terigu, teri, lada, gula, garam, masako"
tahu goreng bawang daun simple,10 buah tahu kotak--1 butir telur--secukupnya bawang daun  seledri--1 bks tepung serba guna merk apa aja--1 sendok teh lada bubuk--secukupnya garam  micin--penyedap rasa rasa rasa rasa rasa rasa rasa--,"hancurkan tahu hingga kalis menggunakan sendok--campurkan dengan bawang daun, seledri, garam, micin, telur  lada bubuk. aduk sampai merata--beri tepung serba guna, campur lagi sampai tercampur merata--cek rasa, dan goreng d api sedang sampai coklat kekuningan--resep simple dan enak  selamat mencoba --",12,idresep4280481-tahu-goreng-daun-bawang-simple,"tahu, telur, bawang daun, seledri, lada, garam, penyedap rasa"
tahu kacang kemangi bumbu kuning,"1 kotak tahu kecil--2 biji kacang panjang--1 genggam kemangi--1 12 sendok makan bumbu kuning--1 sendok makan ebi--1 sendok teh ladaku--1 batang serai--1 daun salam--2 daun jeruk--lengkuas--gula, garam--","tumis bumbu kuning, beri air secukupnya, masukan kacang panjang,ebi, serai, daun salam, daun jeruk--setelah meletup2 masukan tahu dan kemangi, tambahkan ladaku, gula, garam tes rasa--",3,idresep4280277-tahu-kacang-kemangi-bumbu-kuning,"tahu, kacang panjang, lada, serai, daun salam, daun jeruk, lengkuas, gula, garam"
8. kering tempe tahu pedas manis,1 kotak tahu--1 kotak tempe--5 siung bawang merah--3 siung bawang putih--10 biji cabai rawit--3 biji cabai merah besar--3 sendok makan kecap manis--secukupnya garam--secukupnya gula--secukupnya minyak--12 cm ruas lengkuas--sedikit asem jawa--,"potong tahu dan tempe seukuran batang korek api lalu masak setengah matang--kupas bawang merah, bawang putih dan cabai lalu iris tipis--panaskan wajan dengan sedikit minyak lalu masukkan bawang merah bawang putih lengkuas asam.jawa dan cabai sampai harum--setelah harum masukkan tahu dan tempe--lalu tambhakan garam gula kecap dan sedikit air dan koreksi rasa--tunggu hingga bumbu meresap dan matang--matikan api dan siap untuk di sajikan--",6,idresep4279859-8-kering-tempe-tahu-pedas-manis,"tahu, tempe, bawang merah, bawang putih, cabai, cabai rawit, cabai merah, kecap, kecap manis, garam, gula, minyak, lengkuas"
tahu goreng krispi,2 papan tahu potong jadi 4 bagian--3 siung bawang putih haluskan--secukupnya garam--secukupnya air--secukupnya minyak--,rendam tahu yang sudah dipotong bentuk dadu ke dalam air yang telah di campur garam dan bawang putih. tunggu 10 menit--goreng tahu dalam minyak panas sampai luarnya kering kemudian tiriskan--potong tahu goreng menjadi segitiga--kemudian balik tahu--dan goreng lagi sampai krispi--selesai --,9,idresep4279549-tahu-goreng-krispi,"tahu, bawang putih, garam, minyak"
tempe tahu orek basah,"12 papan tempe potong kotak--1 buah tahu cina potong kotak--2 buah cabai hijau iris2 boleh bulat atau serong--1 buah cabai merah iris serong jumlah nya bs di sesuaikan--4-5 siung bawang merah iris2--3-4 siung bawang putih iris2 sy suka banyak krn wangi--2 lembar daun salam--2-5 buah daun jeruk buang batang sy pk 5 krn agar wangi--secukupnya gula merah krn sy adanya yg cair jd saya pakai 2-3 sendok makan--2 sendok makan air asam--1-2 ruas lengkuas geprek--secukupnya garam, gula, lada, kecap asin--","goreng tempe dan tahu yg sdh di potong dadu sampai agak coklat lalu tiriskan--siapkan minyak, tumis bawang putih, bawang merah sampai agak wangi, tambahkan lengkuas, daun salam, daun jeruk, cabai merah dan hijau. aduk2.--tambahkan air asam dan gula merah, aduk sampai mengental. masukan tempe dan tahu yg sdh di goreng. aduk rata, tambahkan kecap manis, gula, garam dan lada serta penyedap rasa rasa rasa rasa rasa rasa.--jika terlalu kering boleh ditambahkan air sedikit, masak sampai meresap, lalu tes rasa. selamat mencoba. --",44,idresep4277177-tempe-tahu-orek-basah,"tempe, tahu, cabai, cabai hijau, cabai merah, ikan, bawang merah, bawang putih, daun salam, daun jeruk, gula, gula merah, lengkuas, garam, lada, kecap, kecap asin, asin"
tahu kribo,4 buah tahu putihkuning bebas--5 12 sendok makan tepung bumbu serbaguna--tepung bumbu serba guna bisa di ganti dengan tapioka--3 12 sendok makan tepung beras--2 batang bawang daun iris tipis--2 batang daun jeruk iris tipis--12 sendok teh merica--1 biji bawang putih--1 biji bawang merah--secukupnya ketumbar--,"cuci bersih tahu lalu hancurkan dengan menggunakan garpu jangan terlalu halus ya agak bergerigi--cuci bersih bawang daun dan daun jeruk lalu iris tipis-tipis--cuci bersih bawang putih dan bawang merah kemudian diulek, tambahkan ketumbar lalu haluskan dengan diuleg--siapkan mangkok tambahkan tepung bumbu serbagunabisa pake tapioka tepung beras tambahkan merica.--adonan tepung ditambahkan tahu yang sudah dihancurkan dan juga bumbu yang sudah di uleg tambahkan juga bawang daun dan daun jeruk--siapkan minyak panas dan goreng satu persatu dengan menggunakan garpu sampai keemasan matang angkat lalu tiriskan--siap dinikmati--",6,idresep4277324-tahu-kribo,"tahu, tepung beras, beras, bawang daun, daun jeruk, merica, bawang putih, bawang merah, ketumbar"
tahu bakso,"200 gram daging sapi giling boleh ayam--150 gram tepung sagu--1 butir telur--20 tahu pong--5 bawang putih--1 sendok teh ketumbar bulat--12 sendok teh merica bulat--secukupnya garam gulakaldu bubuk--150 mililiter air lebih--3 bawang daun, di rajang halus--","panaskan kukusan--haluskan tumbar  merica  bawang putih  garam gulakaldu--belah masing2 tahu pong, jangan sampai putus--campur daging dengan telur  bumbu halus, ratakan. tambah dengan tepung sagu, uleni. tuangi air sedikit2, cukup kental pekat saja. taburi bawang daun. campur rata  tes rasa--ambil tahu, isi dengan 1 sendok makan adonan. lakukan sampai habis--kukus tahu sampai adonan matang. angkat  sisihkan--setelah dingin goreng dengan api banyak  panas sedang--hidangkan dengan sambal botol atau cabai rawit--",15,idresep4243715-tahu-bakso,"ayam, daging sapi, telur, tahu, bawang putih, ketumbar, merica, gula, garam, kaldu, kaldu bubuk, bawang daun"
tahu tek surabaya tnp lontong,"bahan bumbu kacang--100 grm kacang tanah goreng--9 siung bawang putih kupas, cuci bersih n goreng--5 cabai rawit merah cuci bersih--2 sendok makan petis udang--secukupnya garam halus--secukupnya kecap manis--pelengkap--250 grm taoge pendek, cuci bersih n rendam dg air panas--7 tahu,goreng setengah matang--2 kentang,kupas n cuci bersih lalu kukus--secukupnya kerupuk-- buat acarnya --1 timun besar, kupas n cuci bersih, potong sesuai selera-- buat telur dadar --3 telur--1 sendok makan merica--1 sendok makan bawang putih bubuk--secukupnya bawang daun warna hijau, cuci bersih n potong2--secukupnya garam halus--","buat bumbu kacangnyaulek kacang tanah dengan bawang putih juga cabai rawit setelah itu tambahkan petis, garam n kecap manis...--taoge yang sudah di rendam dengan air panas, ditiriskan...--buat acarnyamentimun yang sudah di potong2 beri cuka secukupnya...--buat telur dadar campur jadi 1 bahan telur dadar n goreng hingga matang...--penyajian siapkan piring, gunting tahu n gunting kentang juga telur dadar sesuai selera lalu taruh di piring,tambahkan taoge n siram dengan bumbu kacang, lalu beri acar timun n kerupuk...--tanpa lontong pun sudah bikin kenyanggggg,,,...,,,--enakkkkkkk enakkkkk enakkkkkkk...--tanpa lontong pun sudah bikin kenyanggggg,,,...,,,--enakkkkkkk enakkkkk enakkkkkkk...--",15,idresep4275588-tahu-tek-surabaya-tnp-lontong,"kacang tanah, bawang putih, cabai, cabai rawit, udang, garam, kecap, kecap manis, tahu, kentang, kerupuk, timun, telur, merica, bawang daun"
tahu isi  tahu brontak malang,tahu goreng 20biji sy pake tahu putih kecil2 digoreng sendiri--kubis iris tipis 3 genggam--3 genggam tauge--wortel 2 buah iris kotak2--dada ayam suwir2 optional--bawang bombay 1buah kecil cincang optional--bawang merah 5siung cincang--bawang putih 4siung cincang--secukupnya garam--secukupnya lada--sedikit gula--penyedap rasa rasa rasa rasa rasa rasa sedikit sy pake masko-- bahan pelapis--5 sendok makan terigu--2 sendok makan tepung beras--sedikit garam--sedikit lada bubuk--,"membuat isian tahu  tumis bawang bombay, bawang merah,bawang putih. setelah layu, masukan gula garam lada,penyedap rasa rasa rasa rasa rasa rasa. kemudian masukan kubis,tauge,wortel dan ayam. aduk terus sampai agak layu angkat tiriskan sampai agak dingin--lubangi tahu. isi tahu dengan bahan isian yg td sudah ditumis.--bahan pelapis  campur smua bahan. tambahkan air aduk terus sampai rata tercampur. jangan terlalu kental,jg jangan terlalu encer. celupkan tahu isi kedlm pelapis, kemudian goreng dlm minyak panas--siap dinikmati selagi hangat.apalagi hujan2. tambahin cabai rawit. mantab !!--",5,idresep4275722-tahu-isi-tahu-brontak-malang,"tahu, kubis, wortel, ayam, bawang bombay, bawang merah, bawang putih, garam, lada, gula, penyedap rasa, terigu, teri, tepung beras, beras"
martabak tahu,2 tahu putih--1 telur ayam--kulit lumpia--bawang daun--12 wortel--sedikit kubis--garam dn penydp rasa--minyak--,"hancurkan tahu kemudian masukan bawang daun yg sd dipotong2,wortel dn kubis.masukan telur dn penyedap rasa rasa rasa rasa rasa rasa rasa kemudia aduk.--ambil kulit lumpia masukan adonan 1 sendok makan bolh lebih kemudia lipat seperti amplop--nyalakan api tunggu minyak panas kemudia goreng hingga kecoklatan.siap dihidangkan dg cabai rawitsambal--",2,idresep4247064-martabak-tahu,"tahu, ayam, telur, kulit lumpia, bawang daun, wortel, kubis, garam, minyak"
tahu sakura,10 tahu putih haluskan--1 wortel potong dadu kecil2--1 batang daun bawangiris tipis--12 butir telur puyung rebuskupas--3 butir telur--bumbu halus --5 siung bawang putih--3 siung bawang merah--12 sachet ladaku--12 sendok makan gula--1 sachet kaldu ayam--,"campurkan tahu,wortel,bawang daun,1 butir telurbumbu halus,aduk2.--siapkan cetakan,olesi dg minyak.--masukan telur puyuh terlebih dahulu,kemudian campuran tahu kedalam cetakan.lakukan hingga habis.--kukus selama 15 menit.angkat,tunggu dingin,keluarkan dari cetakan.--kocok lepas 2 butir telur, celupkan tahu yg telah dicetak dikukus tadi,goreng hingga kuning keemasan.angkat,tiriskan.--dan tahu sakura siap jadi teman minum hot chocolatossbg menu snack arisan.--",4,idresep4275095-tahu-sakura,"tahu, wortel, daun bawang, telur, bawang putih, bawang merah, lada, gula, kaldu, kaldu ayam, ayam"
tahu walek bumbu petis,tahu goreng biasa disobek tengahnya lalu dibalik--500 gram ayam tanpa tulang blender sampai halus--200 gram terigu--2 telur ayam--secukupnya minyak--bumbu halus --10 siung bawang putih--7 siung bawang merah--secukupnya lada dan garam. ulek halus semuanya--bumbu petis --petis merah madura--sesuai selera cabai--gula--garam--asam jawa--,"campur ayam, tepung dan telur jadi satu. tambahkan bumbu halus dan air secukupnya uleni sampai kalis.--siapkan tahu, masukkan ayam yang telah diuleni tadi secukupnya saja kira2 satu sendok makan. uleni sampai tepung habis--panaskan minyak. goreng tahu sampai kuning kecoklatan. tiriskan--cara membuat bumbu petis. ulek petis merah, cabai tambahkan gula, garam, dan asam jawa secukupnya sampai halus.--sajikan bersama tahu walek tadi--",7,idresep4275428-tahu-walek-bumbu-petis,"tahu, ayam, terigu, teri, telur, minyak, bawang putih, bawang merah, lada, garam, madu, cabai, gula"
tahu isi bihun,"bahan untuk bihunnya--1 papan bihun jagung--3 siung bawang putih--1 batang seledri--bahan untuk adonan tepung--8 sendok makan terigu--4 sendok teh tapioka--2 siung bawang putih--2 biji bawah merah--sesuai selera merica, garam--5 tahu potong jadi 2 bagian, goreng--","untuk bihunnya, rebus bihun hingga matang jangan terlalu lembek, kemudian tiriskan. bumbu bihun dihaluskan kecuali seledri. tumis semua bumbu dan masukan bihun, jgn lupa koreksi rasa--untuk adonan tepungnya, haluskan bawang merah, bawang putih, merica dan garam. masukan bumbu halus, terigu dan tapioka, beri air dan aduk hingga mengental--belah tahu yg sudah digoreng pada bagian tengah usahakan jgn putus kemudian isi dg bihun dan masukan pada adonan tepung. goreng dan siap disajikan--",9,idresep4275486-tahu-isi-bihun,"bihun, jagung, bawang putih, seledri, terigu, teri, merica, garam, tahu"
"tahu tempe terong panggang  sambal bawang no oil, no salt","100 gram tahu, potong tipis 0.5 cm--100 gram tempe, potong tipis 0.5 cm--100 gram terong, potong tipis 0.5 cm--sambal bawang --3 sendok makan cabai rawit--2 siung bawang putih--1 siung bawang merah--","panggang tempe, tahu dan terong diatas teflon anti lengket hingga kecoklatan. tata di piring--bakar bawang putih dan bawang merah hingga melunak. buang bagian gosongnya. sangrai cabai rawit hingga wangi--ulek bawang putih, bawang merah dan cabai rawit hingga halus. sajikan dgn tahu, tempe dan terong panggang--note  cara saya makan, ambil tahu, oles sambal, letakkan 12 bagian terong diatasnya, oles sambal, letakkan tempe, oles sambal, lipat sisa terong keatas tempe, makan --note 2  tahunya lembab, tempe gurih kering, terong manis, sambal gurih bawang--",4,idresep4275152-tahu-tempe-terong-panggang-sambal-bawang-no-oil-no-salt,"tahu, tempe, terong, cabai, cabai rawit, bawang putih, bawang merah"
nugget wortel tahu makaroni,100 gram makaroni--3 buah wortel--1 buah tahu ukuran besar--50 gram terigu--3 telur ayam--bumbu halus--2 siung bawang putih--secukupnya merica saya 1 sendok makan bukan merica--secukupnya garam--secukupnya penyedap rasa rasa rasa rasa rasa rasa rasa boleh di skip--baluran--1 telur ayam--secukupnya tepung panir--secukupnya garam atau bisa juga penyedap rasa rasa rasa rasa rasa rasa rasa--,"parut wortel dengan parutan keju.--rebus air dengan ditambah 2 sendok makan minyak agar makaroni tidak lengket sampai mendidih, lalu masukan makaroni, rebus selama 2 menit biar nggak lembek, dinginkan.--hancurkan tahu hingga halus.--haluskan bawang putih, merica, dan garam--campurkan wortel, makaroni, tahu, bumbu halus, telur, terigu, dan penyedap rasa rasa rasa rasa rasa rasa rasa hingga tercampur rata. jangan lupa tes rasa ya .--masukkan kedalam loyang, sebelumnya loyang dialasi dengan plastik es ya biar mudah pas mengeluarkan adonan yg sudah matang.--kukus selama 30 menit. note sebelum di kukus pastika kukusan sudah panas  jangan lupa tutup kukusan dibungkus dengan serbet.--keluarkan dari loyang apabila sudah dingin dan potong-potong sesuai selera.--kocok lepas telur untuk merekatkan tepung panir. jangan lupa ditambah garam atau bisa juga dengan penyedap rasa rasa rasa rasa rasa rasa rasa.--balurkan adonan matang ke telur lalu ke tepung panir. bisa langsung dikemas dg plastik bening, lalu simpan dilemari es biar lebih awet.--goreng dengan minyak yg sdh panas. note pakai api sedang.--kemas dengan plastik bening apabila nugget sudah dingin.--selamat mencoba dan menikmati  enak lhoooo bun  hangat lebih enak --",9,idresep4274366-nugget-wortel-tahu-makaroni,"wortel, tahu, terigu, teri, ayam, telur, bawang putih, merica, garam, penyedap rasa, tepung panir"
hot tahu udang,6 buah tahu ukuran sedang potong jadi 2 bagian jadi dapet 12--secukupnya tepung bumbu--potong kecil bawang daun--air--udang kecil buang kulit sisakan ekornya--bahan sambal--2 buah cabai keriting--20 buah cabai rawit boleh lebih atau kurang--3 siung bawang putih--4 buah bawang merah--gula--garam--kaldu--,"campur jadi satu dalam wadah tepung bumbu,air dan bawang daun aduk sampai menjadi adonan yang agak kentaltdk terlalu kentallalu sisihkan.--belah salah satu sisi tahu jangan sampai putus agar isian tidak keluarlakukan sampai semuanya habis--ulek bumbu halus dan tes rasa--penyelesaian masukkan 1 sendok teh bumbu halus ke dlam tahu terakhir tambahkan satu ekor udang lakukan sampai semuanya habis--balurkan satu persatu tahu secara perlahan ke dalam adonan tepung agar isian tidak keluar lalu masukkan ke dalam minyak yang telah dipanaskan--goreng sampai matang kuning keemasan,angkat dan tiriskan.--",20,idresep4272161-hot-tahu-udang,"tahu, bawang daun, udang, cabai, cabai rawit, bawang putih, bawang merah, gula, garam, kaldu"
tahu cabai garam,secukupnya tahu--tepung krispi pakai yang mama suka--es batu--bumbu perasanya--2 siung bawang putih cincang halus--secukupnya bawang iris tipis--10 biji cabai merah iris tipis kalo suka pedas ditambah jg gpp--garam--lada--penyedap rasa rasa rasa rasa rasa rasa rasa jika dirasa butuh--,"potong2 kotak tahu. rendam tahu dalam es batu, lebih lama lebih crispi. tiriskan tambahkan tepung bumbu koyak2--panaskan minyak. goreng tahu dengan api yang sedang jangan terlalu panas biar tidak terlalu garing. dirasa sudah matang tiriskan--tumis semua bumbu yang sudah dicincang. tambahkan garam, lada, penyedap rasa rasa rasa rasa rasa rasa jika perlu. jangan terlalu lama. masukkan tahu tumis bersama tidak perlu terlalu lama. koreksi rasa tadaaa sajikan--",4,idresep4275167-tahu-cabai-garam,"tahu, bawang putih, cabai, cabai merah, peda, garam, lada, penyedap rasa"
