Title,Ingredients,Steps,Loves,URL,Main Ingredients
ikan kembung tahu tempe masak santan pedas,12 kilogram ikan kembung--12 buah tempe--12 buah tahu putih--bumbu halus--5 bawang merah--3 bawang putih--2 kemiri--12 sendok makan merica bubuk--12 tumbar--10 biji cabai sesuai selera--1 ruas jari lengkuas--1 buah santan instan--secukupnya bawang daun--5 buah cabai rawit--secukupnya gula garam--,"cuci bersih ikan dan goreng setengah matang--cuci bersih tahu dan tempe bisa dikukus atau di goreng bila di goreng set matang saja--haluskan bumbu lalu tumis dengan sedikit minyak tunggu hingga wangi lalau masukkan tempe, tahu dan ikan kembung tambahkan sedikit air dan tutup tunggu hingga bumbu meresap--bila air sudah mulai menyusut tambahkan santan instan, gula dan garam tunggu hingga mendidih satu kali sambil di aduk agar santan tidak pecah--lakukan tes rasa bila sudah pas tambahkan cabai rawit dan bawang daun tunggu lagi hingga mendidih lalu angkat--sayur siap dihidangkan--",2,idresep4214285-ikan-kembung-tahu-tempe-masak-santan-pedas,"ikan, kembung, tempe, tahu, bawang merah, bawang putih, kemiri, merica, cabai, lengkuas, santan, santan instan, bawang daun, cabai rawit, gula, garam"
oseng tempe buncis pedas saus teriyaki,"12 bagian tempe plastikan, potong dadu--10 buah buncis, potong2 kira2 panjang 2 cm--4 siung bawang merah, rajang--1 buah bawang putih, geprek, cincang kasar--1 buah cabai hijau besar, iris kira2 tebal 0,5 cm--5 buah cabai rawit merah, iris menyerong--2 sendok makan minyak wijen--2 sendok makan saus teriyaki homemade--secukupnya garam--secukupnya gula--secukupnya lada bubuk--secukupnya minyak--secukupnya air matang--sedikit biji wijen--","goreng tempe yag sudah dipotong dadu dengan minyak sampai kuning keemasan, angkat, sisihkan.--tumis bawang merah, bawang putih dengan minyak wijen, sampai harum dan bawang layu.--masukkan saus teriyaki tambahkan air, aduk rata.--tambahkan lada bubuk, garam, gula, aduk rata.--masukkan tempe yang sudah digoreng, aduk rata.--masukkan buncis beserta potongan cabai rawit dan cabai hijau besar. aduk rata. tambahkan air lagi bila terlalu kental.--apabila buncis sudah agak layu, matikan kompor, angkat dan sajikan di piring, taburi biji wijen di atasnya.--",13,idresep4214889-oseng-tempe-buncis-pedas-saus-teriyaki,"ikan, tempe, buncis, bawang merah, bawang putih, cabai, cabai hijau, cabai rawit, minyak, minyak wijen, saus teriyaki, teri, garam, gula, lada"
tumis tempe buncis,150 gram buncis siangi dan potong2--1 lonjor petai siangi potong 3 bagian--1 papan tempe potong persegi kecil kmd goreng--4 buah bawang merah--3 buah bawang putih--2 buah cabai merah besar--5 buah cabai rawit sesukanya--1 pound daun salam--1 ruas lengkuas geprek--1 sm kecap manis--12 sm saus tiram--150 mililiter air--secukupnya gula garam merica--,"uleg halus bawang merah bawang putih dan duo cabai--tumis bumbu halus tambahkan lengkuas dan salam masak sampai berbau harum masukkan buncis aduk rata--tambahkan air kecap manis dan saus tiram, aduk kembali kmd tutup--kira2 air sdh sdikit menyusut masukkan tempe bumbui dg gula garam merica aduk kembali--masak sampai kuah sdikit mengental, tes rasa, angkat dan siap disajikan--",7,idresep4214379-tumis-tempe-buncis,"buncis, petai, tempe, bawang merah, bawang putih, cabai, cabai merah, cabai rawit, daun salam, lengkuas, kecap, kecap manis, saus tiram, merica, gula, garam"
oseng pakis tempe,1 ikat pakis--1 potong tempe--3 bawang merah--2 bawang putih--cabai rawit--cabai merah--gula--garam--penyedap rasa rasa rasa--,"potong potong pakis sesuai selera dan dicuci sampai bersih--potong tempe sesuai selera--iris bawang merah, bawang putih, cabai rawit dan cabai merah--tumis irisan bawang merah, bawang putih hingga harum--masukan irisan cabai rawit dan cabai merah--masukan tempe dan masak sampe tempe agak kecoklatan--masukan potongan pakis yg telah dicuci--masukan gula, garam dan penyedap rasa rasa rasa--tes rasanya ya,,, dan tunggu sampai matang --oseng pakis tempe siap dihidangkan--",4,idresep4213966-oseng-pakis-tempe,"tempe, bawang merah, bawang putih, cabai, cabai rawit, cabai merah, gula, garam, penyedap rasa"
tempe embus no ribet,1 papan tempe embus--7 sendok makan terigu--2 sendok makan tepung beras--bumbu racik ayam goreng--secukupnya penyedap rasa rasa rasa--secukupnya bawang daun--,potong tempe sesuka selera lalu sisishkan--campur semua bahan menjadi satu lalu tambahkan air secukupnya bahannya agak kental yah biar bisa nempel lalu goreng hingga matang keemasan--selamat mencoba.. q memakai racik karena malas buat bumbu--,6,idresep4212677-tempe-embus-no-ribet,"tempe, terigu, teri, tepung beras, beras, ayam, penyedap rasa, bawang daun"
sambal tempe penyet,1 papan tempe--bumbu tempe goreng --12 sendok teh ketumbar--1 siung bawang putih--secukupnya garam--bumbu sambal tempe --1 siung bawang putih--5 cabai rawit--secukupnya garam--sedikit penyedap rasa rasa optional--,"haluskan bumbu tempe goreng. baluri tempe yang sudah diiris dengan bumbu hingga rata. goreng tempe sampai matang. sisihkan--haluskan bumbu sambal tempe menggunakan cobek. ulek"" tempe dan bumbu hingga tercampur rata. cek rasa.--hmm yummy. bikinnya cepet, gampang banget. apalagi mamnya sama nasi hangat. hmm mantep.--",4,idresep4212814-sambal-tempe-aka-tempe-penyet,"tempe, ketumbar, bawang putih, garam, cabai, cabai rawit, penyedap rasa"
sayur bening tempe godog,1 ikat bayam--1 buah jagung manis--12 papan tempe iris agk tebal--5 siung bawang merah--2 siung bawang putih--2 ruas kunci geprek--secukupnya gula  garam--,"siapkan panci, masukkan bawang putih, bawang merah, kunci, gula, garam secukupya sesuai selera biarkan sampai mendidih--setelah mendidih masukkan jagung tunggu smpai matang--setelah itu masukkan tempe dan bayam, tutup dan matikan kompor--klo mau makan tinggal ambil tempe, siapkan sambal lalu penyet dah tempe godognya..wahh mantapp bundaa, selamat mencoba --",5,idresep4210623-sayur-bening-tempe-godog,"bayam, ayam, jagung, tempe, bawang merah, bawang putih, gula, garam"
"orak-arik tempe, teri, kemangi","1 papan tempe--1 bungkus kecil teri--1 ikat kecil kemangi--bumbu iris --2 siung bawang putih--3 siung bawang merah--1 buah tomat--sesuai selera cabai  saya 3 cabai karena tidak suka terlalu pedas--secukupnya gula, garam--minyak--","potong tempe menjadi ukuran dadu--petik daun kemangi dan cuci bersih dengan air--cuci teri hingga bersih--kupas bahan bumbu iris kemudian potong""--panaskan minyak di wajan, masukkan bumbu iris, orak arik bumbu sebentar hingga tercium bau harum.--masukkan tempe dadu, teri, orak arik lagi hingga setengah matang.--masukkan kemangi, tambahkan garam dan gula sesuai selera. orak arik hingga matang.--cek rasa. sajikan dan siap untuk dinikmati. --",3,idresep4211298-orak-arik-tempe-teri-kemangi,"tempe, teri, bawang putih, bawang merah, tomat, cabai, peda, gula, garam, minyak"
sate tempe,2 papan tempe ukuran sedang2rbu dipsar--1 buah tomat--1 buah cabai besar--5 siung bawang merah--5 siung bawang putih--12 sendok teh ketumbar--12 sendok teh lada bubuk--12 sendok teh garam--12 sendok teh kaldu ayam ayam--1 lembar daun salam--1 batang serai digeprek--secukupnya air--secukupnya kecap manis--,"potong dadu tempe, haluskan bahan bumbu spt tomat,cabai besar,bawang merah,bawang putih.--tumis bumbu yg sudah halus tambahkan lada,ketumbar,garam,dan kaldu ayam.--jika sudah harum tambahkan sedikit air, kemudian masukkan tempe yg sudah dipotong dadu--biarkan higga bumbu meresap dan airnya habis,kemudian dinginkan sebentar--setelah dingin tusuk tusuk tempe,ke tusukan sate..kemudian panggang,bisa ditambahkan kecap ya mam--",5,idresep4211073-sate-tempe,"tempe, tomat, cabai, bawang merah, bawang putih, ketumbar, lada, garam, kaldu, kaldu ayam, ayam, daun salam, serai, kecap, kecap manis"
oseng tempe kacang panjang dan ikan asin,"1 ikat kacang panjang potong2 seruas jari--12 papan tempe kecil potong seukuran kacang panjang--1 ekor ikan asin potong2bisa pake ikan asin peda, kelotok, dll--bumbu yang diiris--1 siung bawang merah--1 siung bawang putih--6 buah cabai rawit merah--pelengkap --secukupnya gula garam--sedikit penyedap rasa rasa bila suka--secukupnya minyak--","panaskan minyak lalu goreng tempe sampai berwarna kuning sedikit coklat.--masukkan kacang panjang, ikan asin, dan bumbu iris, aduk rata bersama tempe, tambahkan garam sedikit ati2 keasinan, bika suka tambahkan gula sedikit atau penyedap rasa rasa.--koreksi rasa dan cicipi kacang panjang, bila kacang panjang sudah cukup matang tapi masih renyah matikan api.--siap disajikan saya lebih suka tidak terlalu lama masak kacang panjangnya, jadi masih renyah--",4,idresep4211081-oseng-tempe-kacang-panjang-dan-ikan-asin,"kacang panjang, tempe, ikan, peda, asin, bawang merah, bawang putih, cabai, cabai rawit, gula, garam, penyedap rasa, minyak"
tempe godog sedap tanpa msg,tempe--3 bawang merah--1 bawang putih--2 lembar daun salam--4 cabai rawit--garam--,potong tempe kotak kecil--iris bawang merah dan bawang putih dan cabai rawitpedas lebih nikmat cuci bersih daun salam--rebus air hingga mendidih masukan bahan bahan tunggu sampai kira2 sudah wangi lalu masukan tempe kemudian bumbui dengan garam.--,9,idresep4209704-tempe-godog-sedap-tanpa-msg,"tempe, bawang merah, bawang putih, daun salam, cabai, cabai rawit, garam"
"menu 12ribu sayur sop,tempe goreng,sambal korek","1 tempe ukuran standart harga rp.4000--1 bungkus sop sop-an rp.5000--cabai rawit,bawang putih rp.3000--bumbu sop--2 siung bawang putih digeprek halus--secukupnya minyak--","sop sayur tumis bawang putih yg sudah digeprek halus sampai wangi,masukkan air. biarkan mendidih lalu masukkan wortel,kentang,buncis,daun kubis,daun sledri.--tambahkan bumbu garam,gula,penyedap rasa rasa totole--sambal korek uleg cabai rawit merah sekitar 10 buah dan bawang putih 2 siung beri garam dan totole lalu siram dengan minyak panas--tempe goreng rendam tempe yg telah dipotong potong dengan air berisi bawang putih geprek dan garam secukupnya lalu goreng dengan minyak panas hingga kecoklatan--tips menggoreng tempe minyak harus panas, masukkan tempe secukupnya jangan terlalu padat dipenggorengan karena akan menurunkan suhu minyak nanti tempenya gak garing sampai dalam--selamat mencoba--",7,idresep4208725-menu-12ribu-sayur-soptempe-gorengsambal-korek,"tempe, cabai, cabai rawit, bawang putih, minyak"
tempe dan kacang kering,"12 papan tempe tua iris tipis, goreng kering resep asli 1 papan tempe--50 gram kacang tanah di goreng resep asli 250gr--6 siungbawang merah di iris tipisresep asli 3siung ya--5 buah bawang putih di iris--3 buah cabai merah keriting di iris serong resep asli 5 buah ya--2 lbr daun salamresep asli 3lbr daunsalam--2 cm lengkuas geprekresep asli 3 cm ya--secukupnya gula merah sisir halus--2 sendok makan air asam jawaresep asli 5 sendok makan--garam secukupny--2 sendok makan minyak untuj menumis--masukkan tempe dan kacang, kecilkan api, aduk sampai rata--","tumis bawang merahbawang putih cabai  lengkuasdaun salam, aduk2 sampai agak kering. ---masukkan gula merah  air asam jawa garam, aduk, masak sampai mendidih--masukkan tempe  kacang aduk terus dan kecilkan api..aduk..aduk, tes rasa--angkat, sajikan....bener2 garing di simpan semalaman tetep garing..mantap--",5,idresep4168241-tempe-dan-kacang-kering,"tempe, kacang tanah, bawang merah, bawang putih, cabai, cabai merah, daun salam, lengkuas, gula, gula merah, air asam jawa, garam, minyak"
bakso tempe,1 papan tempe--10 sendok makan tapioka--2 sendok makan terigu--4 siung bawang putih--1 butir telur--secukupnya merica--secukupnya garam--secukupnya kaldu--secukupnya air dingin--,"potong tempe jadi dadu kemudian kukus sampai lunak. setelah itu diamkan sebentar sampai dingin.--kemudian haluskan bawang putih campur dengan tempe yg sudh dingin tadi menggunakan blender.--kemudian campurkan adonan tempe dan bawang td dgn merica, garam dan kaldu. aduk rata. setelah itu tuang terigu dan tapioka, air dan telur. uleni sampai adonan pas ya bun.--panas kan panci berisi air sampai mendidih. kemudian cetak adonan menggunakan tangan dan sendok, buat bulat2 seperti bakso. masukan bulatan adonan bakso kedalam panci, tunggu sampai mengapung ya.--jika sudah mengapung, angkat tiriskan. ulangi sampai adonan bakso habis.--dan bakso tempe sudah jadi.--",38,idresep4042596-bakso-tempe,"tempe, terigu, teri, bawang putih, telur, merica, garam, kaldu"
kering tempe,2 papan tempat goreng kering--14 kacang goreng--10 buah cabai merah keriting--10 buah cabai rawit setan--1 cm lengkuas--3 lembar daun salam--8 siung bawang merah--4 siung bawang putih--1 sendok teh garam--1 sendok teh asam jawa--1 tangkap gula merah--secukupnya minyak--12 sendok teh penyedap rasa rasa rasa--1 sendok makan kecap biar warna gag pucat--,"potong"" semua bumbu, tumis sampai kering tambahkan kan garam, asam, gula--masak sampai gula mengental tambahkan tempe yg sudah digoreng beri penyedap rasa rasa rasa dan kecap,.--kemudian tambahkan kacang goreng, dan koreksi rasa. selamat mencoba !!--",1,idresep4207691-kering-tempe,"cabai, cabai merah, cabai rawit, lengkuas, daun salam, bawang merah, bawang putih, garam, gula, gula merah, minyak, penyedap rasa, kecap"
tumis teriyaki tempe kacang,"1 papan tempe saya pake yang seribuan,goreng dulu yaa...--1 ikat kacang panjang seribuan juga,,emak ngirit--7 cabai rawit merah  lombok setan --12 bungkus saus teriyaki--secukupnya garam--gula sekucupnya--penyedaproycomicin pilih salah satu aja--4 siung bawang merah--2 siung bawang putih--minyak untuk menumis--","goreng dulu tempe sampe kekuningan,,jangan terlalu garing,,apalagi gosong ,, tapi tadi saya ga digoreng biar cepet langsung cemplung2 aja--iris bawang merah,bawang putih,cabai tipis2 aja...--tumis semua bumbu kedalam minyak panas hingga harum bukan harum bunga mawar lho --masukkan tempe yang sudah digoreng,masukkan juga kacang panjang,,tambahkan sedikit air jangan sampai gosong juga --masukkan garam,gula,penyedap rasa rasa rasa,saus teriyaki,dan saus kecap secukupnya,,,,koreksi rasa--masak sampai kacang sedikit layu,,enak kalo agak kriuk2 gitu...kalo over cook kagak enak --taaraaaa....sudah jadi masakan simpel,mudah,murah,tapi enak enak enak....--",4,idresep4208202-tumis-teriyaki-tempe-kacang,"tempe, kacang panjang, cabai, cabai rawit, saus teriyaki, teri, garam, gula, royco, bawang merah, bawang putih, minyak"
tempe terong cabai garam,14 tempe potong dadu--potong dadu terong--tepung serbaguna--sedikit air--10 siung bawang putih cincang halus--5 cabai rawit merah potong--1 bawang daun iris halus--secukupnya garam--minyak--,"panaskan minyak hingga panas. buat adonan basah dari tepung serbaguna. goreng tempe dan terong yang sudah di lumuri adonan hingga kecoklatan. angkat dan tiriskan--tumis bawang putih dengan sedikit minyak sampai berwarna agak kekuningan. masukkan cabai, bawang daun dan garam aduk hingga rata.--masukkan tempe dan terong goreng aduk sampai tercampur rata... siap disajikan di piring.--",5,idresep4205173-tempe-terong-cabai-garam,"tempe, terong, tepung serbaguna, bawang putih, cabai, cabai rawit, bawang daun, garam, minyak"
perkedel tempe dan trasi dele,"1 papan besar tempe yg sdh tidak sehat, kukus lalu ulegg kasar--1 butir telur ayam--250 gram singkong, cuci lalu parut--bumbu halus 7 macam --5 siung bawang merah--3 siung bawang putih--2 buah cabai merah besar--10 buah cabai rawit sesuai selera--1 cm kencur--2 lembar daun jeruk--1 sendok teh terasi matang--secukupnya garam, gula, dan penyedap rasa rasa--minyak untuk menggoreng--","siapkan wadah, campurkan parutan singkong, tempe kukus ulegg, dan bumbu halus. tambahkan gula, garam, dan penyedap rasa rasa me  kaldu ayam ayam secukupnya. test rasa. jika sudah pas, masukkan kocokan telur. aduk hingga tercampur rata.--panaskan minyak, cetak adonan menggunakan dua buah sendok sesuai selera. goreng hingga matang kecoklatan.--angkat dan tiriskan. selamat mencobaa.. --",1,idresep4206019-perkedel-tempe-aka-trasi-dele,"tempe, ayam, telur, bawang merah, bawang putih, cabai, cabai merah, cabai rawit, daun jeruk, terasi, garam, gula, penyedap rasa, minyak"
oseng2 tempe kecapbakso sapi sedaap.,tempe secukupnya potong kotak2..skitar 14kg--5 bakso sapi ukuran sedang--5 siung bawang merah--4 siung bawang putih--5 cabai rawit--2 cabai merah besar--lengkuas digeprek--2 lembar daun salam--,cuci bersih smua bumbu. ulek halus bawang merahputih cabai rawit gula garam...cabai merah besar di iris2..lengkuas di geprek--tempe dan bakso sapi iris2 sesuai selera..--tumis bumbu halus..lengkuas geprek salam dan cabai merah besar iris sampe harum..lalu masukkan bakso sapi aduk2 rata..--masukkan tempe..lalu beri sdkit air aduk2...tunggu sampai tempenya agak empuk..lalu beri kecap manis..kcilkan api agar tdk gosong..------,6,idresep4202537-oseng2-tempe-kecapbakso-sapi-sedaap,"tempe, bakso, bawang merah, bawang putih, cabai, cabai rawit, cabai merah, lengkuas, daun salam"
oseng cumi kering  tempe no salt,"1 ons cumi kering--1 papan tempe, potong kecil--3 siung bawang putih, geprek--1 sachet saus tiram--secukupnya kecap manis--secukupnya kecap asin--secukupnya lada--1 sendok margarin--cabai potong2 tergantung selera aku ga pake--secukupnya minyak--","cuci bersih cumi kering biar ga terlalu asin--panaskan minyak, goreng tempe sampai setengah matang--panaskan margarin, tumis bawang putih tunggu sampai wangi--masukkan cumi, tumis bentar lalu masukkan tempe--masukkan saus tiram, kecap manis, kecap asin, lada, cabai--tes rasa, setelah dirasa cukup matikan api.--",3,idresep4203109-oseng-cumi-kering-tempe-no-salt,"cumi, tempe, bawang putih, saus tiram, kecap, kecap manis, kecap asin, asin, lada, cabai, minyak"
momoh tempe,1 batang tempe ukuran besar kalo kecil2 bs pake 2--5 buah cabai hijau potong serong tipis--1 bungkus ale kecambahnya petai cina--500 mililiter santan--bumbu halus--4 siung bawang merah--3 siung bawang putih--7 buah cabai merah--4 butir kemiri--sedikit kunyit--seruas jari lengkuas digeprek--secukupnya garam dan gula--,"potong tempe bentuk kotak2 kemudian rebus d air mendidih selama 5 menit. angkat tiriskan.--panaskan wajan dan sedikit minyak, tumis bumbu halus bersama lengkuas hingga harum.--masukkan santan tunggu sampai mendidih lalu masukkan tempe yg sudah direbus tadi.--aduk sampai santan menyusut, tes rasa tempenya.--terakhir masukkan cabai hijau dan ale ga tau apa bahasa indonya d.--aduk sampai sedikit layu. angkat dan sajikan.--",2,idresep4203016-momoh-tempe-ala-sego-buwuhan,"tempe, cabai, cabai hijau, petai, santan, bawang merah, bawang putih, cabai merah, kemiri, kunyit, lengkuas, gula, garam"
"oseng tjw tempe, jamur, wortel",1 papan tempe--jamur tiram sya beli 1 kresek kecil 3000--1 buah wortel--3 siung bawang merah--2 siung bawah putih--5 cabai rawit--garam secukipnya--secukupnya lada--secukupnya kecap--minyak untuk menumis--,"potong dadu tempe dan wortel, tempe goreng setengah matang, dan wortel rebus sampai empuk supaya warnanya tidak pucat--suir2 jamur, cuci sampai bersih.--iris tipis bawang merah putih dan cabai di ulek jg boleh bumbu meresap sempurna, klo sya lebih suka di iris tipis, kemudian tumis sampai harum,, tambahkan air sedikit saja, masukkan jg lengkuas dan daun salam.--klo sudah mendidih masukkan tempe dan wortel, tunggu sampai empuk, kemudian masukkan kecap, lada dan garam, tunggu sampai bumbu meresap, lalu masukkan jamur,, tutup sebentar saja agar bumbu meresap sempurna.--angkat dan sajikan--",2,idresep4204239-oseng-tjw-tempe-jamur-wortel,"tempe, jamur, wortel, bawang merah, cabai, cabai rawit, garam, lada, kecap, minyak"
banate bakso nasi tempe,semangkuk kecil nasi--12 papan tempe--100 gram tapioka--50 gram terigu--2 siung bawang putih--secukupnya garam--12 sendok teh lada bubuk--3 sendok makan ebi siram air panas tiriskan--,"rebus tempe hingga matang lalu blender hingga halus tanpa air.--siram nasi dengan air panas tunggu sebentar tiriskan lalu blender dengan bawang putih dan ebi hingga halus--campur tempe dengan nasi tambahkan garam, lada dan penyedap rasa rasa bila suka aduk rata--masukkan tepung aduk hingga adonan dapat dibentuk.--panaskan air di panci.bentuk adonan bulat2 rebus hingga mengapung. angkat tiriskan.. jadi deh--bisa disajikan dengan saus sambal dan kecap.. bisa juga digoreng jadi baso goreng.--note takaran tepung bisa tidak sama ya tergantung adonan.. pokoknya tambahin aja sampe kalis nggak perlu sesuai takaran saya.. kalo saya tepung mix 150gr adonan masih agak lengket tapi udah bisa dibentuk jadi nggak aku tambahin.--",15,idresep4201288-banate-bakso-nasi-tempe,"nasi, tempe, terigu, teri, bawang putih, garam, lada"
sambal goreng tempe teri,1 papan tempe--12 ons teri medan--1 ons kacang tanah--2 lbr daun salam--50 mililiter air--bumbu yang dihaluskan--3 buah cabai merah besar--8 siung bawang merah--2 siung bawang putih--12 buah tomat--secukupnya garam dan gula merah--,"potong tempe kecil-kecil memanjang, goreng hingga garing--goreng juga teri medan dan kacang tanah, sisihkan--tumis bumbu yg dihaluskan dan daun salam hingga harum dan matang--setelah matang masukkan air, garam dan gula, kemudian aduk rata--campurkan semua bahan ke dalam bumbu yang telah masak, hingga bumbu merata--angkat dan sajikan--",14,idresep4201050-sambal-goreng-tempe-teri,"tempe, teri, kacang tanah, daun salam, cabai, cabai merah, bawang merah, bawang putih, tomat, gula, gula merah, garam"
oseng kangkung tempe,"1 ikat kangkung--secukupnya tempe--4 siung bawang merah -iris--3 siung bawang putih -iris--3 buah cabai merah -potong memanjang--cabai rawit optional, karena saya dan suami suka pedas--1 buah tomat--1 sendok makan saus tiram--14 terasi abc--","cuci bersih kangkung, lalu potong--potong tempe, lalu goreng--tumis bawang merah, dan bawang putih sampai harum, kemudian masukan cabai merah rawit dan tomat, tumis--masukan kangkung, tambahkan air secukupnya,--tambahkan 1 sendok makan saus tiram, garam, gula, dan penyedap rasa rasa rasa, koreksi rasa, masak sampai kangkung layu--kangkung tempe siap disajikan--",5,idresep4199861-oseng-kangkung-tempe,"kangkung, tempe, bawang merah, bawang putih, cabai, cabai merah, cabai rawit, peda, tomat, saus tiram, terasi"
stick tempe,12 papan tempe--1 buah telur--3 sendok makan terigu--2 siung bawang putih di haluskan--secukupnya merica--garampenyedap--,"cuci tempe kemudian potong memanjang sprti stick..--campurkan telur, bawang putih, terigu, merica dan garampenyedap.. kocok--masukkan tempe kedalam campuran telur tunggu 5-10 menit--goreng tempe pd minyak yg sudah panas..--jika warna sudah keemasan, tiriskan.. stick tempe bisa di santap.. mangats masaknya bunda --",6,idresep4199887-stick-tempe,"tempe, telur, terigu, teri, bawang putih, merica, garam"
steak tempe  mashed potato,1 potong tempe--100 gram jamur tiram--3 butir bawang putih--12 potong bawang bombay--1 sendok makan terigu--1 sendok makan tepung maizena--3 sendok makan tepung panir--1 sachet saori saus blackpapper--secukupnya garam dan gula--1 potong wortel ukuran besar--2 butir kentang ukuran sedang--3 sendok makan margarin untuk memanggang steak di teflon--bumbu untuk mashed potato--1 sendok makan unsalted butter jangan diganti margarin--50 mililiter susu me dancow 1 sendok makan dicairkan dgn 50 mililiter air--3 sendok makan keju me prochiz gold--12 sendok teh lada bubuk--secukupnya garam dan gula--,"kukus tempe sampai matang kurang lebih 10menit lalu potong2.--blender  jamur tiram, bawang bombay, bawang putih, tempe, terigu, tepung maizena, dan tepung panir sampai lembut. jika sudah lembut tambahkan garam dan gula. tes rasa.--kukus bahan yang sudah dihaluskan selama kurang lebih 30 menit atau sampai matang. selama menunggu bisa merebus wortel plus kentang.--tunggu agak dingin me masukkan di freezer kurang lebih 15-20 menit. lalu potong2, oleskan saori saus blackpapper.--panggang di teflon sampai matang.--cara membuat mashed potato haluskan kentang yang sudah dikukus me pakai cobek. lalu masak susu cair, butter, dan keju. tambahkan kentang yang sudah dihaluskan, lada, gula dan garam lalu aduk sampai tercampur rata. tes rasa--done, sajikan steak tempe dengan mashed potato plus wortel --",6,idresep4199835-steak-tempe-mashed-potato,"tempe, jamur, bawang putih, bawang bombay, terigu, teri, tepung panir, saori, gula, garam, wortel, kentang, keju, lada"
oseng tahu  tempe,tempe--tahu--bumbu --bawang merah--bawang putih--cabai merah besar--cabai rawit--daun salam--1 ruas--garam--gula merah--kecap manis--1 sendok teh air asam jawa jika suka--,"potong dadu tempe  tahu lalu rendam dalam air yg telah dibumbui  bawang putih  garam. lalu goreng jgn terlalu kering nanti keras. sisihkan--rajang bumbu  bawang merah, bawang putih, cabai lalu tumis beserta bumbu lainnya hingga layu kering lalu tambahkan sedikit air. tambahkan kecap manis lalu masukkan tahu  tempe. aduk rata--koreksi rasa dan siap dihidangkan. biasanya awet 2 harian asal bumbu ditumis sampai benar2 kering ya. selamat mencoba--",7,idresep4070930-oseng-tahu-tempe,"tempe, tahu, bawang merah, bawang putih, cabai, cabai merah, cabai rawit, daun salam, garam, gula, gula merah, kecap, kecap manis, air asam jawa"
tempe oseng-oseng,1 batang tempepotong dadu--1 gram kacang panjang bs di ganti buncis--10 buah cabai merah di iris--10 buah cabai rawitdi iris--2 siung bawang putihdi cincang halus--6 siung bawang merahdi iris--1 buah tomat potong dadu--penyedap rasa rasa rasa--garam secukupnya nya sesuai selera--gula jika di perlukan--1 lembar daun jeruk--serai 2 ruas jari d geprek--lengkuas 1 ruas jaridi geprek--kecap sesuai selera bs di ganti gula merah--jahe 1 ruas di geprek--,"panas kan minyak, setelah panas goreng tempe sampai masakkalo sudah berubah warna coklat bs di angkat--kacang panjang di goreng,sebentar saja jgn sampe kering ya--sediakan kuali lagi dengan mengunakan minyak sedikit saja, masukan bawang merah, bawang putih, serai, jahe, lengkuas daun jeruk dan cabai.. di aduk sampe tanak, masukan penyedap rasa rasa rasa, garam dan kecap bangau kecap apa aja boleh dan aku ngk pke gula karna kecap nya sudah terasa manis dan terakhir tomatsengaja aku masukan tomat terakhir biar sensasi tomat dadu nya membuat nafsu makan--aduk aduk hingga bumbu tercampur rata,angkat dan sajikan dengan piring cantik mu--jika mau menambah selera lagi boleh buat garnis sesuai kamu ingin kan.. selamat mencoba --",5,idresep4199437-tempe-oseng-oseng-manja,"tempe, buncis, kacang panjang, cabai, cabai merah, cabai rawit, bawang putih, bawang merah, tomat, penyedap rasa, garam, gula, daun jeruk, serai, lengkuas, gula merah, kecap, jahe"
sambal terasi ditemani tempe geprek tahu goreng,"22 biji cabai rawit--3 siung bawang putih--gula, garam, micin--terasi abc--","goreng bawang putih--bakar terasi--ulek cabai dan bawang putih--sudah halus masuk kan terasi, garam micin, dan gula--sambal siap dihidangkan kan--",7,idresep4199524-sambal-terasi-ditemani-tempe-geprek-tahu-goreng,"cabai, cabai rawit, bawang putih, gula, garam, terasi"
kering kentang dan tempe,1 papan tempe iris tipis--2 buah kentangpotong sebesar korek apicuci hingga jernih--bahan bumbu--10 cabai rawit--10 cabai keriting--1 buah tomat kecil--4 siung bawang merah--2 siung bawang putih--secukupnya gula merah--kaldu ayam--1 sendok teh garam halus--daun jeruk--,"goreng tempe dan kentang hingga kecoklatan--haluskan bumbu,kemudian goreng diminyak panas.tambahkan gula merah,garam,kaldu ayam dan daun jeruk--aduk -aduk hingga merata dgn api kecil agar tidak lengket--cek rasa,sajikan--",8,idresep3963338-kering-kentang-dan-tempe,"tempe, kentang, cabai, cabai rawit, tomat, bawang merah, bawang putih, gula, gula merah, kaldu, kaldu ayam, ayam, garam, daun jeruk"
