Title,Ingredients,Steps,Loves,URL,Main Ingredients
dendeng balado daging kambing,"500 gram daging kambing--1 buah kentang, potong-potong--1 sendok teh asam jawa asam jawa1sdm air--1 sendok makan gula merah, potong kecil-kecil--1 liter air--secukupnya garam--bumbu daging --1 ruas jahe--2 siung bawang putih--1 sendok teh ketumbar--bahan sambal --20 buah cabai merah--5 siung bawang merah--1 siung bawang putih--1 buah tomat--","haluskan bumbu daging, tumis hingga wangi tambahkan air 1 liter lalu masukkan daging, ungkap - 45 menit sampai air menyusut dan tinggal sedikit.--campur semua bahan sambal, lalu giling dengan cara di pecah-pecah saja jangan digiling halus.--goreng kentang yg telah dipotong-potong.--angkat daging yg telah diungkap, potong-potong sesuai selera lalu tumbuk hingga dagin pipih. lalu goreng sebentar, jika suka dagingnya agak garing bisa digoreng agak lama.--tumis bahan sambal, tambahkan gula merah, air asam jawa dan garam, tumis hingga cabai matang, masukkan kentang dan daging yang telah digoreng, aduk sebentar, angkat dan hidangkan dengan nasi.--",19,idresep999388-dendeng-balado-daging-kambing,"daging kambing, kentang, gula, gula merah, garam, jahe, bawang putih, ketumbar, cabai, cabai merah, bawang merah, tomat"
soup kambing no msg,"500 gram tulang kambing--bumbu yg dihaluskan--5 butir bawang merah--3 butir bawang putih--7 butir merica--secuil pala--12 ruas jari jahe--12 ruas jari kayu manis--bhn pelengkap--1 bawang daun pre potong serong--secukupnya seledripotong halus--1 buah tomat potong dadu--1 buah wortel potong bulat--secukupnya kubis--sesuai selera garam--sesuai selera gula--penyedap rasa rasa rasa rasa rasa rasa rasa--1,5 lt air--secukupnya minyak utk menumis--bawang goreng utk taburan--",rebus tulang n daging hingga empuk--stlh empuk tumis bumbu yg dihaluskan  kayu manis hingga harum.--tambhkn air kaldu rebusan tulang td beserta daging tulang.air sesuai selera y bun..--tmbhkn bhn pelengkap n masak hingga matang.--siap dihidangkn dg nasi hangat n beri taburan bwang goreng--,1,idresep999350-soup-kambing-no-msg,"tulang kambing, bawang merah, bawang putih, merica, jahe, bawang daun, seledri, tomat, wortel, kubis, garam, gula, penyedap rasa, minyak"
nasi goreng kambing rasya jinten,1 ons daging kambing cuci bersih saya beli 12 rb--5 siung bawang merah--2 siung bawang putih--2 biji kapulaga--secukupnya jinten--secukupnya cabai merah--secukupnya cabai kecil--1 buah kemiri--1 buah kecap--sesuai selera kaldu ayam--minyak untuk menumis--,"saya beli 1 ons dapat segini--siapkan semua bumbu--siampkan bumbu. ulek semuanya. kec kaldu ayam,kecap dan minyak--panaskan minyak. tumis bumbu dan masukan potongan daging kambing...--setelah bumbu kering,baru masukan nasi. tambahkan kaldu ayam dan kecap. aduk aduk. masak hingga kering dan matang--hehehe punyaq kebanyakan jintennya... aq pakek jinten bubuk. tak kirain klo pakek dikit kurang. ternyata tidak gais..--",2,idresep956501-nasi-goreng-kambing-rasya-jinten,"daging kambing, bawang merah, bawang putih, cabai, cabai merah, kemiri, kecap, kaldu, kaldu ayam, ayam, minyak"
daging kambing saus teriyaki,bahan rebus--2 kilogram daging kambing--secukupnya air--2 sendok makan bawang putih--secukupnya garam--bahan tumis--secukupnya oil--1 buah onion iris tipis--7 siung bawang putih iris tipis--2 sendok makan teriyaki sauce--1 sendok makan kecap manis--12 sendok teh ketumbar--secukupnya ggm gulagaramerica--4 sendok makan jagung manis--1 buah capsicum iris--1 kaleng nanas.buang airnya--2 sendok makan supreme gravy larutkan dg sedikit air--,"sama seperti langkah membuat stir fry kambing dan mangga.rebus dlm pressure cooker selama 20 menit--diamkan spy agak dingin. baru dibuka. kmd potong potong.--siapkan nanas--siapkan supreme gravy. bisa diganti tp maizena--tumis semua bumbu.masukkan kecap manis. saus teriyaki. br masukkan daging iris. aduk rata.masukkan capsicum., nanas, jagung. masukkan supreme gravy. tes rasa.--sdh jd... sedap saus teriyakinya...--",0,idresep959923-daging-kambing-saus-teriyaki,"daging kambing, bawang putih, garam, teri, kecap, kecap manis, ketumbar, merica, gula, jagung"
tongseng kambing,250 gram daging kambing--kubis--1 buah tomat--bawang daun rajang kasar--bumbu halus--5 buah cabai merah keriting--5 buah cabai rawit merah--4 siung bawang merah--3 siung bawang putih--2 buah kemiri sangrai--34 sendok makan lada halus--1 ruas jahe--bahan lainnya--500 mililiter air--santan saya pakai santai instan  air setengah gelasoptionaljangan terlalu banyak jika tidak mau terlalu kental kuahnya--1 sendok makan bumbu gulai instan bubuk saya pakai merk koepoe--34 sendok makan garam--1 sendok makan gula--1 sendok makan kaldu bubukoptional--2 sendok makan kecap--3 sendok makan minyak--1 batang serai memarkan--3 lembar daun jeruk sobek-sobek--irisan cabai rawit jika kurang pedas--,"panaskan minyak. tumis bumbu halus, serai  daun jeruk sampai wangi. saya dapat tips dari ""just try and taste"" supaya bumbunya tidak cepat gosong tambahkan minyak sedikit.--jika bumbu sudah wangi, masukkan daging kambing. tumis bersama bumbu sampai daging berubah warna. jika daging sudah berubah warna masukkan air sedikit.--masukkan bumbu gulai instan bubuk, garam, gula  kaldu. aduk rata sampai air menyusut. tambahkan air sedikit agar daging empuk masukkan air sedikit demi sedikit--jika daging sudah empuk, masukkan sisa air  santan. kemudian masukkan kecap. aduk rata,cicipi dan koreksi rasa.--jika sudah mendidih, masukkan kubis, bawang daun, irisan tomat  irisan cabai rawit, masak jangan terlalu lama agar kubis tetap terasa kriuk kriuk.--angkat dan taburkan bawang goreng diatasnya. hidangkan selagi panas bersama nasi panas. rasanya yummiiii.--",3,idresep987561-tongseng-kambing,"daging kambing, kubis, tomat, bawang daun, cabai, cabai merah, cabai rawit, bawang merah, bawang putih, kemiri, lada, jahe, santan, gula, garam, kaldu, kaldu bubuk, kecap, minyak, serai, daun jeruk, peda"
nasi goreng kambing,300 gram nasi--100 gram daging kambing--1 buah telur--3 siung bawang putih cincang halus--1 buah bawang daun iris tipis--4 siung bawang merah cincang halus--2 buah cabai merah iris tipis--secukupnya cabai rawit iris tipis--minyak wijen--kecap asin--merica--terasi--garam--secukupnya kecap manis--1 ruas jahe--,rebus daging kambing dengan jahe.tunggu hingga daging empuk potong2 sesuai selera--orak arik telur.sisihkan--tumis bawang putih dan merah.masukan bawang daun dan cabai aduk2 hingga harum.masukan daging kambing dan telur orak ariknya.aduk rata--masukan nasinya.aduk2 tambahkan bahan lainnya dan kecap koreksi rasa..sajikan--,0,idresep987627-nasi-goreng-kambing,"nasi, daging kambing, telur, bawang putih, bawang daun, bawang merah, cabai, cabai merah, cabai rawit, minyak, minyak wijen, kecap, kecap asin, asin, merica, terasi, garam, kecap manis, jahe"
resep simpel sate kambing,500 gram daging kambing--1 sendok teh ketumbar--secukupnya kecap--5 siung bawang merah--3 siung bawang putih--1 sendok teh garam--1 buah jeruk nipis--1 sachet lada bubuk--,"cuci bersih daging--potong dadu daging--haluskan ketumbar dan garam--campurkan secara merata daging dengan ketumbar dan garam, serta perasan jeruk nipis. diamkan beberapa saat agar meresap.--tusuk daging tersebut, 1 tusukan bisa berisi 4-5 daging.--sambil menunggu arang pemanggangan siap, buatlah bumbu untuk olesan sate yaitu kecap, air dan lada bubuk yang di campur merata--sesi pertama, panggang sate setengah matang. lalu angkat--olesi dengan bumbu tadi, kemudian panggang lagi hingga matang.--pemanggangan bisa diulangi sekali lagi jika menginginkan sate yang garing. setelah matang sajikan beri taburan bawang irisnya.--",1,idresep986350-resep-simpel-sate-kambing,"daging kambing, ketumbar, kecap, bawang merah, bawang putih, garam, jeruk nipis, lada"
sup marak kambing,"12 kilogram daging kambing yg ada tulangnya,rebus sp empuk--3 biji cengkeh,--3 cm kayu manis--bumbu yg dihaluskan--5 siung bawang putih--7 siung bawang merah,--1 sd teh jinten--3 cm jahe,--3 cm kunyit--1 sd teh merica,--1 buah tomat--","ambil air kaldu masukkan dalam panci.--masukkan bumbu halus,didihkan tambahkan cengkeh--masukkan daging kambingnya,api kecilkan supaya bumbu meresap. tambahkan garam,bisa ditambah air.--tambahkan tomat,belah jadi 4. jika senang pedas bisa tambah cabai rawit utuh.--matikan api,siap dihidangkan--",6,idresep985699-sup-marak-kambing,"daging kambing, bawang putih, bawang merah, jahe, kunyit, merica, tomat"
sate sapi dan kambing,1 kilogram daging sapi--200 gram daging kambing--bumbu bakar sate uleg--1 bungkus jinten--1 bungkus lada biji--1 bungkus ketumbar--3 siung bawang putih--secukupnya garam--sambal cabai--20 buah cabai orange dan tomat 1 buah--8 siung bawang merah--secukupnya kecap--1 buah jeruk nipis--buat minyak bakar sate--secukupnya minyak--1 ruas jahe--,"cuci daging sapi, potong-potong dan tusuk. sebelumnya di balur dengan bumbu uleg yang dicampur minyak.--potong-potong daging kambing dan tusuk. sebelumnya balur dengan bumbu uleg yang di campur minyak.--iris cabai, bawang merah, tomat campur kecap.--bakar sate sampai matang. angkat dan sajikan dengan sambal cabai.--",1,idresep985000-sate-sapi-dan-kambing,"daging sapi, daging kambing, lada, ketumbar, bawang putih, garam, cabai, tomat, bawang merah, kecap, jeruk nipis, minyak, jahe"
sop kental kepala kambing,2 buah kepala kambing--8 siung bawang putih--12 siung bawang merah--5 butir kemiri--50 gram lada--secukupnya kecap--,kepala n kaki dibakar tuk hilang in bulunya--sudah tu direbus sampe empuk--pisahkan daging atau bagian empuk dari tulangnya--tumis bahan halus kecuali kecap.sudah wangi masukkan daging yg tadi sudah dipisah dr tulang--kasih air sedikit aja.setelah mendidih tambahkan kecap--taburi bawang goreng dimakan bareng sm nasi ngebul.slurrpppp--,0,idresep983879-sop-kental-kepala-kambing,"kepala kambing, bawang putih, bawang merah, kemiri, lada, kecap"
tongseng kambing,"500 gram daging kambing yang sudah di rebusdipresto takaran sy kira kira--1 buah santan instan kara  air kurang lebih 500 mililiter--5 sendok makan kecap manis--2 genggam kubis yang sudah di potong potong--2 buah tomat--1 batang bawang daun untuk taburan--3 lembar daun jeruk--2 lembar daun salam--1 batang serai,memarkan--bumbu yang dihaluskan--6 buah bawang merah--3 buah bawang putih--3 buah kemiri--12 sendok teh jinten--1 sendok teh ketumbar--1 sendok teh bubuk kari--1 cm kunyit--1 cm jahe--14 bagian biji pala--1 batang kecil kayu manis--1 sendok teh lada bubuk--secukupnya kaldu--secukupnya gula merah--secukupnya gula,garam,mecin--5 buah cabai rawit--","siapkan semua bahan--potong dadu daging, rajang kasar kubis,tomat dan bawang daun, haluskan semua bumbu dan cairkan santan--panaskan minyak dan tumis bumbu halus bersama serai,daun salam,daun jeruk, tumis hingga harum kemudian masukkan daging aduk rata dengan bumbunya kemudian tuang santan dan masak hingga mendidih--masukkan kubis,tomat dan kecap manis aduk rata, koreksi rasa jika sudah pas hidangkan dengan taburan bawang daun--",0,idresep983234-tongseng-kambing,"daging kambing, santan, santan instan, kecap, kecap manis, kubis, tomat, bawang daun, daun jeruk, daun salam, serai, bawang merah, bawang putih, kemiri, ketumbar, kunyit, jahe, lada, kaldu, gula, gula merah, garam, cabai, cabai rawit"
sate kambing bumbu kacang,"600 gram daging kambing, potong kotak kotak--1 ons kacang tanah, goreng--3 siung bawang putih--5 siung bawang merah--2 butir kemiri--5 buah cabai rawit--secukupnya garam--secukupnya minyak--kecap manis--","potong daging kambing menjadi kotak kotak--tusuk daging. sisihkan--siapkan bumbu bumbu, goreng  cabainya--haluskan--haluskan kacang goreng bersama bumbu tadi.--tambahkan air matang dan kecap. sisihkan. tambahkan irisan bawang merah.--ambil sedikit bumbu tadi. tambahkan minyak dan kecap. untuk olesan daging kambing yang akan dibakar.--oleskan ke daging yang akan dibakar--bakar sate.--sate siap dihidangkan bersama bumbu tadi.--",13,idresep983001-sate-kambing-bumbu-kacang,"daging kambing, kacang tanah, bawang putih, bawang merah, kemiri, cabai, cabai rawit, garam, minyak, kecap, kecap manis"
sup kambing,"250 gram daging kambing, potong-potong--1 buah wortel, potong-potong--1 buah lobak, potong-potong--1 buah tomat, potong-potong--1 buah kentang, potong- potong--1 batang bawang daun, iris--1 batang daun seledri, potong--8 siung bawang merah, iris--4 siung bawang putih, iris--12 biji pala--12 bungkus bumbu sup siap saji saya pakai merk rk--secukupnya garam dan merica--","didihkan air, masukkan daging kambing yang sudah dipotong-potong. tunggu sampai mendidih kembali, buang busa-busa sisa darah dan kotoran daging yang mengapung diatasnya dan semua air dipanci tersebut. sisihkan daging kambing yang sudah bersih.--masak kembali daging kambing yang sudah bersih dengan air bersih sampai daging menjadi empuk sekitar 30 menit.--goreng bawang merah dan bawang putih yang sudah diiris hingga matang dan kekuningan. sisihkan.--masukkan sayuran yang sudah dipotong seperti wortel, kentang, lobak ke dalam panci yang berisi daging kambing dan kaldunya. setelah 12 matang, masukkan tomat yang sudah dipotong, sebagian bawang goreng, garam, merica, pala dan bumbu sup siap pakai, bawang daun dan seledri. cek rasa. masak hingga sup matang.--hidangkan sup kambing. taburi dengan sisa bawang goreng.--",2,idresep982120-sup-kambing,"daging kambing, wortel, lobak, tomat, kentang, bawang daun, daun seledri, seledri, bawang merah, bawang putih, merica, garam"
nasi goreng kambing,"3 porsi nasi--3 potong daging kambing yg sudh diungkep dan digoreng tp tdk kering--15 biji bakso sapi--1 sendok makan kecap manis--2 butir telur orak arik--2 batang caisin--1 batang bawang daun--bumbu halus --10 buah cabai merah--2 siung bawang putih--6 siung bawang merah--secukupnya garam,gula dan kaldu ayam sapi--minyak untuk menumis--1 buah tomat pelengkap--","pertama saya siap kan nasi,pnaskan minyak sedikit saja buat otak arik telur,sisihkan. aku lebih suka diorak arik biar tekstur nya gak sehalus klo dimasukan bersamaan dg bumbu.--ulek bumbu halus bumbu lbh enk diulek ketimbang di blender tumis bumbu halus masukan bakso, daging kambing,dan telur orak arik. tuangkan kecap,gula kaldu ayam dan garam.--masukan caisin dan bawang daun tes rasa,angkat hidangkan dg taburan bawang goreng dan tomat.--",6,idresep980168-nasi-goreng-kambing,"nasi, daging kambing, bakso, kecap, kecap manis, telur, bawang daun, cabai, cabai merah, bawang putih, bawang merah, garam, gula, kaldu, kaldu ayam, ayam, minyak, tomat"
gulai kambing gurriih khas solo..byerni hartanti.amd-,500 gram daging kambingdaging sapi potong.--3 liter air--5 buah cabai merah--bumbu yg dihaluskan--12 sendok makan ketumbar--1 sendok teh jinten--1 sendok teh kelabetg pake--3 butir kapulaga hijau--4 butir bawang putih--8 butir bawang merah--3 cm jahe--3 cm lengkuas--3 cm kunyit--14 buah biji pala--2 butir cengkeh--4 sendok makan minyak grg tuk menumis--1 buah bawang bombay iris tipisg punya--3 lbr daun jeruk--2 lbr daun salam--2 batang sere memarkan--3 cm kayu manis--300 mililiter santan kentalsantan kara--micin secukupnyapas gram pake--,"daging kambing sapi yang udah empuk..potong...kecil..semuanya barulah masukkan dalam panci beri air. didihkan.--tumis sebentar bumbu yg udah dihaluskan...beri daun jeruk daun salm,sere dah harum barulah masukkn dalm panci tadi..beri kayu manis.--bilamana sudah..masukkan cabai merahrawit. kalo saya pas tidak pake.--sudah mulai mendidih lama..barulah tuang santan instan. aduk...beri air lagi biar sisa..santan dalam bungkus kara keluar semua.--masak seperti ini...--tak lupa beri gula 3sdt..dan garam kasar 2sdt. diamkan sebentar. matikan kompor. mudahkan?- selamat mencoba---icipin dulu...hmmm.sedaaap pas bumbunya...pas rasanya- besok tinggal masak sayur dan sambal. malam ini udah bikin gulai kambing gurriih khas solo. slmat malam semua moms---",4,idresep980352-gulai-kambing-gurriih-khas-solobyerni-hartantiamd,"daging sapi, daging kambing, cabai, cabai merah, ketumbar, bawang putih, bawang merah, jahe, lengkuas, kunyit, minyak, bawang bombay, daun jeruk, daun salam, santan"
tongseng jeroan kambing,14 jeroan kambing 1 mangkok kecil--7 siung bawang merah--3 siung bawang putih--1 sendok teh ketumbar--1 sendok teh merica--1 batang serai--5 lembar daun jeruk--1 ruas jahe--1 ruas kunyit--1 ruas lengkuas--secukupnya garam--secukupnya air--,"siapkan jeroan kambing potong sesuai selera lalu cuci bersih.--haluskan semua bumbu kecuali lengkuas, jahe--setelah bumbu halus. geprek lengkuas, jahe, dan serai.--masukan jeroan kambing ke dalam bumbu dan diungkep supaya bumbu tercampur rata--siapkan wajan dan nyalakan api sedang. masukkan semua jeroan tadi ke dalam wajan dan aduk rata.--tambahkan gula, garam, dan air secukupnya. aduk rata dan tutup supaya bumbu meresap sampai air tinggal sedikit.--setelah 10 menit diicipin ya.. kurang apa  dan siap dihidangkan.--selamat menikmati..... dan saya taburi potongan cabai merah --",0,idresep979904-tongseng-jeroan-kambing,"jeroan kambing, bawang merah, bawang putih, ketumbar, merica, serai, daun jeruk, jahe, kunyit, lengkuas, garam"
tongseng kambing,"1 kilogram daging kambing. presto 30 menit. potong. sisihkan--2 liter santan cair--8 lembar kubis. iris selera--5 buah cengkeh--2 buah tomat. potong selera--2 batang serai. memarkan--3 cm lengkuas. memarkan--4 lembar daun jeruk--2 sendok teh merica--2 biji kapulaga--secukupnya kecap manis--secukupnya minyak,untuk menumis--bumbu halus --10 siung bawang merah--7 siung bawang putih--1 sendok teh kunyit bubuk--7 butir kemiri. sangrai--1 sendok teh ketumbar--1 adt jintan bubuk. aku jintan utuh,diblender--2 batang bawang daun. iris 1 cm. untuk taburan--secukupnya garam,gula,penyedap rasa rasa rasa rasa rasa rasa--"," haluskan bumbu,,lalu tumis sampai harum,masukkan kunyit bubuk. tambahkan serai, lengkuas, daun jeruk,kapulaga.cengkeh. masak sampai harum.-- lalu masukkan potongan daging kambinggaramgulapenyedap.-- masukkan santan, aduk hingga mendidih. tambahkan kecap dan merica. masak hingga kuah mengental.-- setelah kuah mengental, masukkan kubis, tomat, bawang daun. masak sebentar sampai kubis layu. laku matikan kompor dan sajikan.--selamat menikmati ----",3,idresep978659-tongseng-kambing,"daging kambing, santan, kubis, tomat, serai, lengkuas, daun jeruk, merica, kecap, kecap manis, minyak, bawang merah, bawang putih, kunyit, kemiri, ketumbar, bawang daun, garam, gula, penyedap rasa"
krewedan kambing,"400 gram daging kambingsapi, potong kecil-kecil--12 sendok teh garam--1 sendok teh air jeruk nipis--4 siung bawang merah, iris--3 buah cabai rawit hijau, iris--1 buah cabai hijau, iris serong--1 buah cabai merah, iris serong--1 lembar daun salam--2 lembar daun jeruk--12 sendok makan kecap manis--12 sendok teh garam--14 sendok teh merica--12 sendok teh gula merah sisir--100 mililiter air--3 sendok makan minyak untuk menumis--","lumuri daging dengan air jeruk nipis dan garam. diamkan 30 menit.--panaskan minyak. masukkan daging, aduk sampai berubah warna.--tambahkan bawang merah, aduk sampai harum. masukkan cabai rawit, cabai hijau, cabai merah, daun salam, daun jeruk. aduk.--masukkan kecap manis, garam, merica, gula merah. tuang air. masak sampai matang dan empuk. kalau kurang air, tambah aja sesuai selera ---koreksi rasa. siap dihidangkan.--",3,idresep978988-krewedan-kambing,"daging kambing, garam, jeruk nipis, bawang merah, cabai, cabai rawit, cabai hijau, cabai merah, daun salam, daun jeruk, kecap, kecap manis, merica, gula, gula merah, minyak"
kuah marak daging kambing,250 gram daging kambing--250 gram tulang iga dan tulang yg bersum2tulangnya yg msh ada daging nempel2nya--2 buah tomat ukuran.sedangklo pke yg besar 1 jg udh ckup--1 buah bawang bombay--1 sendok teh peres bumbu gulai--1 batang kayu manis ukuran.jari telunjuk--5 buah cengkeh--2 liter air--bumbu halus --1 ruas jahe ukuran.jari telunjuk--1 ruas kunyit ukuran.jari telunjuk--5 siung bawang putih--sejumput gula--secukupnya garam--12 sendok teh merica--pelengkap --secukupnya bawang goreng--,"taruh daging dan tulang dlm panci,beri air,nyalakan api kecil,biarkan smpai mendidih dan empuk 2jam--siapkan bahan,masukkan kayu manis,cengkeh dan tomat yg telah dipotong jd 4 bagian kedlm rebusan daging,haluskan bumbu halus,sisihkan--potong2 bawang bombay,lalu tumis smpai layu,masukkan bumbu halus tumis smpai wangi,beri sedikit air aduk2 biarkan airnya menyusut,aduk2 angkat masukkan kedlm rebusan daging,aduk rata,masukkan bumbu gulai,test rasa,biarkan hingga daging empuk--setelah matang matikan api,taruh dlm mangkuk,beri taburan bawang goreng,sajikan dg nasi hangat,,,,,hhmmmmm,,,,yuuummmmyyy,,,,,happy cooking,,,,--",4,idresep978330-kuah-marak-daging-kambing,"daging kambing, tomat, bawang bombay, gula, jahe, kunyit, bawang putih, garam, merica"
rica kambing lobak,450 grm daging kambing--1 buah lobak--6 siung bawang merah--3 siung bawang putih--6 buah cabai rawit merah--4 buah cabai merah--secukupnya merica--2 cm kunyit--2 cm jahe--2 buah kemiri--1 batang serai--secukupnya lengkuas--1 lembar daun salam--secukupnya garam--secukupnya gula--3 buah tomat merah--2 lembar daun jeruk--,"cuci bersih kambing kemudian rebus dgn menambahkan 2 buah tomat potong dadu. setelah setengah matangmendidih buang air,tambahkn air kembali dan rebus 5 menit lg mendidihmatang.--bumbu halus bawang merah,bawang putih,kemiri,merica,jahe,kunyit,kemiri,cabai merah dan rawit haluskanblender.--cuci bersih lobak dan potong2 dadu. siapkan pula 1 buah tomat potong dadu.geprak serai dan siapkn salam lengkuas dan daun jeruk robek2.--tumis bumbu halus sampai harum,masukan serai,salam,lengkuas dan daun jeruk. kemudian masukan daging kambing yg telah dipotong sesuai selera,masukan lobak,tambahkan air masak kurang lebih 10 menit.--tambahkan garam,gula dan masukan tomat potong2 dadu. koreksi rasa dan sajikan.--",0,idresep978082-rica-kambing-lobak,"daging kambing, lobak, bawang merah, bawang putih, cabai, cabai rawit, cabai merah, merica, kunyit, jahe, kemiri, serai, lengkuas, daun salam, garam, gula, tomat, daun jeruk"
petah arab kare kambing,12 kilogram daging kambing--12 cangkir bumbu kare--2 biji wortel--1 kilogram gandum--1 biji bawang bombay--4 siung bawang putih--1 biji bawang merah--secukupnya garam--2 bungkus kaldu ayam sapi--secukupnya gula--seledri--cabai rawit--,"pertama, rebus dahulu daging kambing yang sudah dipotong2 dadu sekitar 10 menit. atau sampai daging sudah empuk. lalu setelah itu tiriskan daging yg sdh direbus tadi...--kita mulai dengan membuat bumbu kuahnya. potong2 wortel,bawang merah,bawang putih kecil kecil...--lalu tumis potongan wortel dan bawang tadi dengan sedikit saja minyak.... setelah agak harum masukkan daging kambing yg tadi sudah ditiriskan aduk aduk...--masukkan bumbu kare kedalam tumisan itu, beri sedikit air dan garam,kaldu ayam sapi,gula kedalam masakan itu...aduk aduk.., sekitar beberapa menit campurkan potongan bawang bombay kedalamnya.--ini hasil jadi kuah kare nya... lanjut membuat petah arab nya.--masukkan tepung gandum kedalam wadah, beri air secukupnya jangan terlalu kental tambahkan bumbu kaldu ayam sapi kedalam tepung itu. dan aduk aduk.... beri juga potongan bawang bombay kedalamnya.--siapkan pan flat, atau datar beri olesan minyak sedikit lalu tuang sedikit demi sedikit tepung gandum yg sdh jadi kalis tadi keatas pan.--lakukan hal yg sama sampai habis adonan tepung tadi.--setelah itu roll, atau gulung petah arab yg telah jadi tadi. seperti dibawah ini.--terakhir... potong potong roll petah arab tadi hingga cantik. bisa dikreasikan jadi seperti ini... atau..gambar selanjutnya--atau roll seperti ini..dengan siraman bumbu kuah kare kambing tadi... woooow beri cabai rawit dan daun seledri diatasnya.----",5,idresep978021-petah-arab-kare-kambing,"daging kambing, wortel, bawang bombay, bawang putih, bawang merah, garam, kaldu, kaldu ayam, ayam, gula, seledri, cabai, cabai rawit"
kambing goreng gurih,"500 gram daging kambing, dipotong sesuai selera. me  rebus dulu lalu dipotong dadu, biar matengnya empuk enak--bumbu dihaluskan --5 siung bawang putih me  3 siung besar-besar--sekelingking  kunyit--1 sendok teh ketumbar--2 ruas jari jahe--secukupnya garam--secukupnya penyedap rasa rasa rasa rasa rasa rasa rasa--segelas air--","tumis bumbu halus hingga wangi dan matang.--masukkan daging kambing, aduk rata.--tambah segelas air, aduk rata.--bila air hampir surut, kecilkan api.--masak hingga air kering, dan daging kecoklatan.--sajikan dengan nasi panas.--",1,idresep977655-kambing-goreng-gurih,"daging kambing, bawang putih, kunyit, ketumbar, jahe, garam, penyedap rasa"
sop tulang kambing,300 gram tulang kambing n tetelannya--1.5 liter air bersih--1 ruas wortel merah--100 gram kubis kubis--200 gram kentang--1 ruas jahe--4 siung bawang merah--5 siung bawang putih--1 buah pala--4 kapulaga--5 cm kayu manis--3 cengkih--1 sendok teh lada meric bubuk--3 sendok makan garam sesuaikan--1 sdk kaldu stok bubuk atau cair--1 buah tomat--1 ruas bawang daun seledri--2 potong cabai rawit iris--bawang goreng untuk taburan--,rebus tulang kurang lebih 1 jam hingga dagingnya empuk. sisihkan kaldu hitam nya yg mengambang agar bening supnya--halus kan bawang merah bawang putih jahe pala dan kapulaga.--tumis bahan yg dihaluskan tambahkan kayu manis dan cengkih sampai harum--masukan tumisan bumbu kedalam air rebusan kemudian biarkan hingga menyatu bumbunya 5 menit dan juga lada bubuk--masukan kentang wortel dan sayur lainnya.. tambahkan garam dan kaldu atau stock didihkan lagi sampai empuk sayur2nya--bawang daun dan irisan tomat dimasukan mendekati semua masak dg sempurna--taburi bawang goreng atau tambahkan cabai rawit potong agar tambahan pedas.--selamat mencoba. insyaallàh kelurga suka--,4,idresep977466-sop-tulang-kambing,"tulang kambing, wortel, kubis, kentang, jahe, bawang merah, bawang putih, lada, garam, ikan, kaldu, tomat, bawang daun, daun seledri, seledri, cabai, cabai rawit"
kambing bumbu rujak ,"500 gram daging kambing--7 butir bawang merah--3 butir bawang merah--4 butir kemiri sangrai--6 buah cabai merah--7 buah cabai rawit atau sesuai selera--1 ptg serai memarkan--beberapa helai daun jeruk dan salam sobek2 lalu buang tangkai--1 ruas lengkuas--secukupnya garam, gula, dan penyedap rasa rasa rasa rasa rasa rasa--","potong daging kambing melawan alur serat biar gram alot--rebus daging kambing sampai empuk. kaldunya jgn dibuang ya, bisa dipakai nanti. setelah empuk, sisihkan.--haluskan cabai2an, bawang2an dan kemiri--tumis bumbu halus sampai harum dan matang--masukkan daging, kaldu, serai, daun salam  jeruk, serta lengkuas. lalu bumbui.--masak dengan api kecil sampai air habis.--jangan lupa dicicipi. --sajikan.. --maafkan saya yg tidak punya sense of photograph yg bagus. --note dari kakak kalau dagingnya masih segar, daging  bisa langsung diolah tanpa dicuci terlebih dahulu.--",2,idresep977906-kambing-bumbu-rujak-f09f9090,"daging kambing, bawang merah, kemiri, cabai, cabai merah, cabai rawit, serai, daun jeruk, lengkuas, garam, gula, penyedap rasa"
sate kambing,750 gram daging kambing--10 buah bawang putih--10 buah bawang merah--secukupnya kecap manis--secukupnya mentega--secukupnya garam--secukupnya kaldu ayam--secukupnya merica--secukupnya ketumbar--1 buah nanas--3 buah jeruk nipis--,"potong dadu nanas dan daging kambing. lalu campur sambil di remas-remas. nanas ini berfungsi untuk mengempukan daging. tambahkan perasan jeruk nipis untuk mengurangi bau kambing.--siapkan bahan bumbu dan bahan pelengkap.--haluskan bawang merah dan bawang putih.kalau aku ta blender aja biar cepet.--masukan bawang yang sudah dihaluskan ke dalam daging. aduk hingga semua tercampur rata. tambahkan garam, merica halus, ketumbar dan kaldu ayam. ratakan semuanya lalu diamkan 20 menit.--tusuk daging. siapkan air yang sudah diberi garam,merica dan kaldu ayam. celupkan ke dalam air bumbu itu sebelum di bakar.--siapkan panggangan. olesi panggangan dan daging sebelum dibakar dengan mentega. setelah daging berubah warna, beri kecap manis, lalu bakar lg sampai matang. sajikan sate dengan sambal kecap bagi yg doyan pedes. resep sambal kecap bisa cek di resep saya lainnya d--",6,idresep958130-sate-kambing,"daging kambing, bawang putih, bawang merah, kecap, kecap manis, mentega, garam, kaldu, kaldu ayam, ayam, merica, ketumbar, jeruk nipis"
