Title,Ingredients,Steps,Loves,URL,Main Ingredients
asem-asem daging sapi nanas,"12 kilogram daging sapi has dalam--1 buah nanas uk sedang, dikupas, dicuci, dibelah 4, diiris2--2 liter air mineral--3 biji asam jawa--3 lembar daun salam--10 buah cabai rawit merah diutuhkan--4 buah tomat hijau dibelah 4-6 tergantung besarnya--1 sendok teh lada putih bubuk--12 sendok makan gula palem--1 sendok makan kecap manis--secukupnya garam--secukupnya bawang merah goreng u taburan sy lupa--2 sendok makan minyak utk menumis bumbu--bumbu diiris --10 siung bawang merah diiris--5 siung bawang putih diiris--4 cm lengkuas diiris tipisdigeprek--3 buah cabai merah keriting diiris menyerong--3 buah cabai hijau keriting diiris menyerong--","daging sapi dicuci bersih. direbus sampai ½ matang, diiris-iris. dimasukkan lagi ke dalam panci kuah. direbus api kecil. sambil dibuang busa2 yg ada di permukaan kuah.--bwg2an, lengkuas, daun salam, cabai merah-hijau, dan asam jawa ditumis sampai harum dan layu. lalu dimasukkan ke panci kuah-daging.--daging dan bumbu direbus api sedang, ditambah cabai rawit, lada bubuk, gula palem, kecap, dan garam. ditunggu mendidih supaya bumbu matang.--ketika daging sudah empuk, nanas dan tomat hijau dimasukkan. dididihkan kembali. ditest rasa. api dimatikan. disajikan.--",36,idresep3936961-asem-asem-daging-sapi-nanas,"daging sapi, daun salam, cabai, cabai rawit, tomat, lada, gula, kecap manis, garam, bawang merah, minyak, bawang putih, lengkuas, cabai merah, cabai hijau"
sop iga sapi,2 buah wortel--2 buah kentang--12 kilogram iga sapi segar--3 bh cengkeh--12 ruas jahe keprek--sedikit pala--5 siunf bawang putih cincang--1 bawang bombay iris halus--1 sendok teh merica halus--secukupnya bawang daun dan seledri--1 bh tomat iris panjang jdi 4 bagian--secukupnya gula garam--1 blok maggi--,rebus air hingga mendidih lalu masukan iga sapi yg sudah dicuci bersih rebus 5mnt lalu saring tiriskan....--ambil lagi air rebus hingga mendidih masukan lgi iga tdi yg sudah ditiriskan masukan cengkeh jahe garam dan pala...sambil menunggu kita iris wortel dan kentang nyaa cuci bersih dan potong2...--tumis bawang bombay dan wbng putih hingga harum lalu masukan dlm air rebusan iga tdi kurleb 15mnt lalu msukan wortel dahulu kurleb 5 mnt baru masukan kentang nya tambhakn maggi merica dan gula lalu test rasa dan matang sempurna...matikan apinyaa...lalu beri taburan tomat daun seldri dan bawang daun cincang...selamat mencobaa--,4,idresep558842-sop-iga-sapi,"wortel, kentang, iga sapi, jahe, bawang putih, bawang bombay, merica, bawang daun, seledri, tomat, gula, garam"
tumis brokoli sapi,1 bonggol brokoli ukuran besar--250 gram daging sapi--1 buah wortel ukuran sedang--1 siung bawang bombay--4 siung bawang merah--3 siung bawang putih--4 buah cabai keriting merah--4 buah cabai keriting hijau--3 buah cabai rawit--1 buah tomat--1 lembar daun salam--sejumput gula--sejumput garam--1 sendok makan kecap manis--20 mililiter saus tiram--1 sendok makan tepung maizena--secukupnya air--secukupnya minyak--,"rebuslah daging sapi sampai benar-benar empuk. tambahkan daun salam. setelah matang, irislah seukuran ruas jari lalu sisihkan.--potong brokoli dan wortel sesuai selera lalu cuci bersih.--irislah bawang bombay, bawang putih, bawang merah, cabai merah keriting, cabai hijau keriting, cabai rawit dan tomat.--panaskan minyak. masukkan bumbu yang telah diiris. tumis sampe harum tomat terakhir.--masukkan daging sapi. tambahkan sedikit saus tiram lalu aduk rata.--masukkan wortel dan brokoli. tumis sampe layu saja. jangan terlalu matang.--masukkan irisan tomat dan sisa saus tiramnya. tambahkan gula, kecap, dan garam lalu koreksi rasa.--tambahkan tepung maizena yang sudah dilarutkan dengan air. tunggu sampai mendidih. sajikan.--",40,idresep3936196-tumis-brokoli-sapi,"kol, brokoli, daging sapi, wortel, bawang bombay, bawang merah, bawang putih, cabai, cabai rawit, tomat, daun salam, gula, garam, kecap manis, saus tiram, minyak"
sup iga sapi,"800 gr iga sapi--sayuran wortel, kentang, jamur dll optional--bumbu--3 siung bawang putih--1 buah bawang bombay--5 butir cengkeh--2 cm kayu manis--1 cm jahe--pala bila suka--bawang daun dan seledri--secukupnya gaam dan gula--","rebus iga sapi sampai empuk tandanya ada daging yg bs lepas sendiri dr tulangnya, saring air nya sisihkan dagingnya--tumis bawang putih yg sudah digeprek, bawang bombay, masukkan air kaldu  daging, masukkan jahe, cengkeh, kayu manis, pala, gula dan garam secukupnya, bawang daun dna seledri--rebus sayuran secara terpisah--hidangkan dgn menambahkan sambal, kecap dan jeruk limau sesuai selera--",23,idresep3937199-sup-iga-sapi,"iga sapi, wortel, kentang, jamur, bawang putih, bawang bombay, jahe, bawang daun, seledri, gula"
sop baso sapi pr_sayurbening,"10 butir baso sapi--1 bonggol brokoli--2 buah wortel--2 buah kentang--1 liter air--secukupnya minyak utk menumis--secukupnya garam, gula  kaldu ayam--bumbu halus--3 siung bawang putih--12 sendok teh lada butir--","rebus air sampai mendidih lalu masukkan baso, wortel  kentang.--diwajan lain panaskan sedikit minyak lalu tumis bumbu halus hingga harum kemudian masukkan kedalam air rebusan, tambahkan garam, gula dan kaldu ayam aduk rata tes rasa yaa.--setelah wortel dan kentang empuk, masukkan brokoli lalu masak sebentar saja sampai air mendidih.--angkat dan sajikan hangat.--",20,idresep3936874-sop-baso-sapi-pr_sayurbening,"kol, brokoli, wortel, kentang, minyak, gula, garam, kaldu, kaldu ayam, ayam, bawang putih, lada"
simple sapi lada,1 ons daging sapi kukus--2-3 btg cabai merah iris tebal--5 cabai rawit klo gak suka pedes bisa dikurangi--1 siung bawang bombay--1 siung besar bawang butih--3-4 sendok makan saus sapi lada ines pake yang merek pronas--1 bh kentang goreng potong dadu--secukupnya garam--minyak----,"potong daging sapi, cabai merah, rawit dan bawang bombay. berhubung bawang bombay habis ines ganti pake bawang merah. tp irisannya tebel. geprek bawang putih iris cincang.--goreng kentang terlebih dahulu.--lalu tumis bawang putih, bombaymerah, cabai merah dan rawit.--setelah sedikit matang masukan daging hingga harum.--masukan kentang goreng. tambah kan saus lada sesuai selera. tambahkan garam. cicipi. tunggu saus meresap. lalu hidangkan--",0,idresep3936993-simple-sapi-lada-hitamf09f8d96,"daging sapi, cabai, cabai merah, cabai rawit, bawang bombay, lada, kentang, garam, minyak"
oseng mercon daging sapi,"300 gr daging sapi yang ada tetelannya--10 cabai rawit merah utuh--lengkuas sebesar jempol, geprek--3 lembar daun salam--1 12 sendok makan gula merah--12 sendok teh garam dan sedikit penyedap rasa rasa sapi--2 sendok makan kecap manis--bumbu halus --10 cabai merah keriting--15-20 cabai rawit merah sesuai selera--12 siung bawang merah--5 siung bawang putih--2 cm jahe--","tumis sebentar lengkuas dan daun salam dengan minyak secukupnya. masukan bumbu halus, tumis hingga harum.--masukkan daging yang sudah dipotong2 kecil kalau aku sudah direbus terlebih dahulu dan masukkan cabai utuhnya. tumis sebentar dan tambahkan 300ml air.--masukkan gula merah, garam, penyedap rasa dan kecap manis. masak hingga air meresap dan minyak berubah warna. angkat sajikan bersama nasi hangat. yummy!--",14,idresep3936271-oseng-mercon-daging-sapi,"daging sapi, cabai, cabai rawit, lengkuas, daun salam, gula, gula merah, garam, penyedap rasa, kecap manis, cabai merah, bawang merah, bawang putih, jahe"
serundeng daging sapi,"600 gram daging sapi, potong 4cm--secukupnya air untuk presto--250 gram kelapa parut--3 daun salam--3 daun jeruk--2 iris lengkuas, geprek--2 serei, geprek--30 gram gula merah, sisir--3 biji asam--secukupnya gula, garam--secukupnya kaldu--secukupnya minyak--bumbu halus --12 siung bawang merah--6 siung bawang putih--5 kemiri--1 sendok makan ketumbar--3 cm jahe--1 ruas kunyit--","presto daging dgn air secukupnya yg sudah diberi sedikit garam selama 1 menitan. tiriskan.--tumis bumbu halus dan rempah sampai wangi.--masukkan daging yg sudah dipresto dgn sedikit air kaldunya, asam, gula, garam, kaldu lalu aduk rata.--lalu masukkan kelapa parut.
rasanya.--gunakan api kecil saat memasak, terus keruk dasar wajan sambil diaduk karena mudah gosong. tambahkan sedikit minyak jika dirasa masih basah. setelah kelapa dan daging agak kering akan mudah diaduk.--koreksi rasanya. masak sampai kelapa dan daging kering kuning kecoklatan butuh waktu lama sekitar sejam lebih. matikan api. angkat dan sajikan. selamat mencoba.----",171,idresep3914908-serundeng-daging-sapi,"daging sapi, kelapa parut, daun salam, daun jeruk, lengkuas, gula, gula merah, garam, kaldu, minyak, bawang merah, bawang putih, kemiri, ketumbar, jahe, kunyit"
sambal goreng tempe kikil sapi,"12 papan tempe--14 kilogram kikil sapi--10 buah cabai rawit,potong serong--6 siung bawang merah,iris tipis--3 siung bawang putih,iris tipis--3 sendok makan minyak--1 sendok teh minyak wijen--1 sendok makan saus rajarasa--1 sendok makan kecap manis--secukupnya garam dan gula--","potong tempe kotak2,kemudian goreng setengah kering,sisihkan--rebus kikil sapi sampai empuk,potong2--panaskan minyak,tumis duo bawang dan cabai sampai harum--masukkan tempe dan kikil aduk rata,tambahkan garam,gula,saus rajarasa,minyak wijen dan kecap manis,aduk rata,tes rasa,matikan api--sajikan--",8,idresep3935342-sambal-goreng-tempe-kikil-sapi,"tempe, kikil sapi, cabai, cabai rawit, bawang merah, bawang putih, minyak, minyak wijen, kecap manis, gula, garam"
crispy beef steak with gravy sauce,"bahan steak --300 gram daging sapi has--2 butir telur--secukupnya tepung bumbu serbaguna--secukupnya maizena--4 siung bawang putih--secukupnya lada--sauce --2 siung bawang bombay uk.sedang--3 siung bawang putih--secukupnya lada--secukupnya garam--secukupnya kecap inggris harus ada--secukupnya maizena--garnis --kentang gorengtumbuk--brokoli rebus--buncis, wortel, jagung mix rebus--","rebus daging sampai empuk, ambil kaldunya.--potong tipis daging setebak 1cm pipihkan.
geprek bawang putih beri sedikit air dan lada, lalu rendam daging.--siapkan saus nya, cincang bawang bombay  bawang putih lalu tumis sampai harum.--masukkan kaldu, aduk2 lalu masukkkan kecap inggris, lada, garam. tunggubsampai mendidih. terakhir masukkan msizrna yg sudah diencerkan dgn air. masak smp mengental. saus bisa disaring agar bersih.--campur tepung serbaguna  maizena. celup daging di telur lalu baluri dengan tepung. ulangi sampai 2 atau 3 kali.--goreng sampai kuning kecoklatan. siap dihidangkan--",2,idresep3913639-crispy-beef-steak-with-gravy-sauce,"daging sapi, telur, bawang putih, lada, bawang bombay, garam, kentang, kol, brokoli, wortel, buncis, jagung"
sop iga sapi praktis,"12 kilogram daging sapiiga sapi--1 ruas jahe, iris--7 butir bawang putih--7 butir bawang merah--merica--pala--gula--garam--tambahan --2 biji kentang ukuran besar, potong dadu--2 biji wortel ukuran besar, potong dadu--bawang daun, iris tipis--bawang goreng--sambal cabai rawit rebus, blender--jeruk nipis, iris2--","cuci daging sampai bersih, potong2 kecil, lalu rebus sampai empuk. beri irisan jahe.--haluskan  bawang putih, bawang merah, merica, pala kemudian tumis sampaia harum--masukkan bumbu halus yg sudah ditumis ke dalam rebusan daging yg sudah empuk. aduk2. masak sampai bumbu meresap dg api sedang.--sambil menunggu kuah sop meresap, rebus kentangwortel sampai empuk.--penyajian  taruh kentangwortel di mangkok, masukkan kuah dan daging sop. beri bawang daun, bawang goreng, sambal dan perasan jeruk nipis. sajikan panas.--",54,idresep3934720-sop-iga-sapi-praktis,"daging sapi, iga sapi, jahe, bawang putih, bawang merah, merica, gula, garam, kentang, wortel, bawang daun, cabai, cabai rawit"
balado iga sapi ala dapu12,12 kilogram iga sapi--2 ruas jahe geprek--1 sendok teh garam--3 lmbr daun salam tambah daun jeruk ok jg--1 sendok makan gula--1 bks kaldu ayam daging--air--gr minyak--bumbu uleg--12 sendok teh ebi--3 bh kemiri--bumbu geprek--2 ruas lengkuas--12 ruas jahe--2 btg serai--1 bh biji pala--bumbu halus--5 bh cabai merah--3 bh cabai rawit--2 bh bawang putih--3 bh bawang merah--,"siapkan bahan, cuci yg perlu, sisihkan.--rebus iga sapi, jahe geprek  sdkit garam tunggu sampai empuk-tiriskan, air rebusan sisain dkit buat kaldu trs goreng iga sapi dgn sdkit minyak, angkat sisihkan.--tumis semua bumbu  daun salam kl ada jg daun jeruk, tambahin kaldunya, kaldu ayam dan gula, aduk2.--masukkan iga sapi yg udh digoreng, aduk lg sampai reduce.--",5,idresep3932760-balado-iga-sapi-ala-dapu12,"iga sapi, jahe, garam, daun salam, daun jeruk, gula, kaldu, kaldu ayam, ayam, minyak, kemiri, lengkuas, serai, cabai, cabai merah, cabai rawit, bawang putih, bawang merah"
sambal daging sapi suwir,750 gram daging sapi has dalam--bumbu halus rebusan--3 siung bawang putih--2 ruas jahe--1 sendok teh garam--bumbu sambal--7 cabai merah keriting--5 cabai rawit merah--3 siung bawang merah--2 siung bawang putih--2 lembar daun jeruk--1 sendok teh saori--secukupnya garam dan gula--,"cuci bersih daging, potong-potong. masukkan air ke dalam panci presto. masukkan potongan daging dan bumbu halus. pastikan potongan daging semua terendam air rebusan. biarkan panci presto berbunyi sekitar 30 menit.--setelah 30 menit, matikan kompor. diamkan hingga panci berhenti berdesis.--sementara itu, kita haluskan bawang merah, bawang putih dan semua cabai. sisihkan.--setelah panci presto aman di buka sudah tidak berdesis lagi, pisahkan daging dari kaldunya dan suwir-suwir dengan tangan atau menggunakan garpu.--kemudian suwiran daging tadi digoreng dalam minyak panas kurang lebih 3-4 menit saja. tujuan kita menggoreng daging agar daging lebih kering dan lebih gurih rasanya. sisihkan.--setelah itu kita menumis sambal. gunakan secukupnya minyak dari sisa minyak menggoreng daging sekitar 4 sendok makan, lalu masukkan irisan daun jeruk, saori, garam gula secukupnya dan aduk aduk hingga sambal harum dan matang. cek rasa.--setelah rasa sudah sesuai selera, masukkan suwiran daging tadi dan aduk perlahan hingga matang. cek rasa sekali lagi dan angkat. sajikan bersama nasi yang juga baru matang. mantaapp jiwa...--",6,idresep3932796-sambal-daging-sapi-suwir,"daging sapi, bawang putih, jahe, garam, cabai, cabai merah, cabai rawit, bawang merah, daun jeruk, saori, gula"
sop iga sapi sederhana,500 gr iga sapi--2 buah wortel--2 batang bawang daun--2 batang daun seledri--2 liter air--2 cm jahe--1 buah tomat--secukupnya bawang goreng--secukupnya garam--kaldu jamur untuk penyedap rasa--2 sendok makan minyak untuk menumis--bumbu halus--4 siung bawang putih--5 siung bawang merah--sedikit merica--,"masak 2 liter air sampai setengah mendidih, setelah itu masukkan iga sapi beserta jahe yang sudah digeprek dan rebus hingga 25 menit--sambil menunggu bisa menumis bumbu halus.--setelah 25 menit masukkan wortel yang sudah dibersihkan dan dipotong-potong beserta bumbu halus yang sudah ditumis--tunggu hingga wortel terasa matang, setelah wortel dirasa cukup matang bisa berikan garam serta kaldu jamur secukupnya lalu koreksi rasa.--jika rasa sudah cukup sesuai, masukkan bawang daun, daun seledri serta tomat yang telah dipotong-potong. dan setelah bahan tersebut agak layu. sop bisa dihidangkan--penyajian sop akan terasa lebih gurih jika diberikan taburan bawang goreng di atasnya. --sop pun siap dihidangkan--",5,idresep3932614-sop-iga-sapi-sederhana,"iga sapi, wortel, bawang daun, daun seledri, seledri, jahe, tomat, garam, kaldu, penyedap rasa, jamur, kaldu jamur, minyak, bawang putih, bawang merah, merica"
daging sapi goreng bumbu kemiri,bumbu yang dihaluskan--2 butir kemiri--1 siung bawang putih besar--2 siung bawang merah--150 gr daging sapi khas dalam--1 sendok teh kecap manis--2 sendok makan olive oil--secukupnya garam dan merica--,"setelah bumbu2 dihaluskan saya pakai ulekan, masukkan bumbu ke daging sapi yg diiris tipis dan lebar--tambahkan olive oil, kecap, garam dan merica--diamkan daging sekitar 1 jam agar bumbu meresap--goreng dengan menggunakan api kecil sambil sering di bolak balik--saat warna nya seperti ini, diangkat.. bunyi minyak lebih ramai meledus2.. jd dagingnya pun belum terlalu kering.. saya suka yg seperti ini, masih ada juicynya.. hehehe--setelah ditiriskan, daging sapi goreng bumbu kemiri siaaap dihabiskan. gampang kaaan? --",9,idresep3932518-daging-sapi-goreng-bumbu-kemiri,"kemiri, bawang putih, bawang merah, daging sapi, kecap manis, merica, garam"
roti goreng isi abon sapi,200 gr terigu--2 sendok makan susu bubuk--1 sendok makan gula--14 sendok teh garam--1 sendok makan mentega-- bahan biang--100 gr air hangat--1 sendok teh gula--1 sendok teh fermipanragi--secukupnya abon sapi u isian--secukupnya minyak--,"sediakan semua bahan. untuk biang campur fermipan dgn air hangat n tambahkan gula aduk rata n tutup wadahnya, biarkan kurleb sampai 15 mnt sampai berbusa.--diwadah masukan tepung, gula, susu bubuk, mentega tambahkan bahan biang berlahan2 sampai diaduk2 sampai kalis.--ambil adonan sedikit n bentuk bulat isi dgn abon, lakukan sampai adonan habis.--tutup dgn kain serbet adonan yg telah dibentuk kurleb 30 sd 45 mnt sampai mengembang.--panaskan minyak n goreng sampai kuning keemasan. angkat n tiriskan.--siap disantap selagi hangat...--",4,idresep3932022-roti-goreng-isi-abon-sapi,"terigu, susu bubuk, gula, garam, mentega, minyak"
paru sapi siap olah untuk disimpan di freezer,12 kilogram paru sapi ga usah minta dipotong--bumbu--5 siung bawang merah--5 siung bawang putih--secukupnya asem--1 sendok makan ketumbar--2 ruas jahe--3 ruas lengkuas--1 pcs gula merah disisir--secukupnya gula dan garam--,"cuci bersih paru. lalu rebus dengan air sampai menggenangi seluruh paru kurang lebih 15 menit.--keluarkan paru, tiriskan. setelah suhu turun, potong-potong sesuai selera. saya lebih suka memotongnya ga terlalu tipis--haluskan semua bumbu. rasa dominannya adalah manis asem. rasanya harus kuat. agar nanti merasuk ke paru.--campur paru dengan bumbu--diamkan 10 menit. tambahkan air s.d menggenangi seluruh paru--rebus paru sampai bumbu merasuk dan paru menjadi empuk. aaya biasanya butuh waktu 30-45 menit pakai wajan. kalau air susut tapi masih belum empuk tinggal tambahkan air--setelah paru empuk, matikn api. tiriskan sampai dingin, masukan kotak lalu simpan di freezer--apabila mau dimasak tinggal dikeluarkan lalu diolah. selamat mencoba...--",11,idresep3931227-paru-sapi-siap-olah-untuk-disimpan-di-freezer,"bawang merah, bawang putih, ketumbar, jahe, lengkuas, gula, gula merah, garam"
sup sengkel sapi,"250 gram daging sapi bagian sengkel--6 siung bawang putih--1 buah bawang bombay ukuran kecil, iris tipis--1 sendok teh merica--12 biji pala digeprek--5 cm kayu manis--3 butir cengkih--3 buah kapulaga--1 buah tomat, belah 4--secukupnya garam--bawang merah, iris tipis, goreng untuk taburan--4 buah wortel--2 buah kentang--14 buah kubis--2 batang seledri--2 batang bawang daun--1-1,5 liter air--sedikit minyak untuk menumis bumbu--kaldu jamur secukupnyaoptional--","cuci bersih daging, panaskan sedikit air sampai mendidih, masukan daging rebus sebentar kemudian buang airnya.--didihkan 1-1,5 liter air, masukan daging, garam dan merica, masak dengan api kecil agar kaldunya lebih keluar.--haluskan bawang putih dan biji pala--tumis bawang putih dan biji pala yang sudah dihaluskan tambahkan bawang bombay, tumis hingga harus dan kecoklatan--masukan bumbu yg sudah ditumis ke dalam rebusan daging, masukan potongan tomat, kapulaga, kayu manis dan cengkih, masak hingga daging empuk--cuci bersih semua sayuran, potong-potong sesuai selera--setelah daging empuk, masukan kentang dan wortel, setelah 7 menit masukan kubis koreksi rasa dengan menambahkan garam atau kaldu jamur, setelah 2 menit masukan bawang daun dan seledri, matikan api dan taburi bawang goreng--",5,idresep3930781-sup-sengkel-sapi,"daging sapi, bawang putih, bawang bombay, merica, tomat, garam, bawang merah, wortel, kentang, kubis, seledri, bawang daun, minyak, kaldu, jamur, kaldu jamur"
oseng daging sapi simpel enak ,12 kilogram daging sapi--bumbu iris --5 siung bawang putih--3 bh cabai ijo--2 bh cabai merah--1 bh tomat--bumbu pelengkap --secukupnya garam n merica--1 sendok makan saus tiram--100 mililiter air--5 sendok makan minyak--,"potong dadu daging sapi, cuci lalu tiriskan--panaskan minyak, masukkan daging, oseng2 sampai berubah warna n setengah matang api besar--lalu masukkan bumbu iris, aduk rata, tambahkan air n bumbu pelengkap, tutup n kecilkan api--tunggu bbrp saat sampai air menyusut n bumbu meresap--test rasa lalu matikan api--potong daging agak kecil jd cpt empuk--maknyus --",58,idresep3929863-oseng-daging-sapi-simpel-enak-f09f90b4,"daging sapi, bawang putih, cabai, cabai merah, tomat, merica, garam, saus tiram, minyak"
nasi goreng sapi,2 piring nasi--secukupnya daging sapi iris tipis taburi garam dan merica--2 biji cabai ijo iris tipis--12 buah bawang bombay iris tipis--bumbu halus--4 siung bawang merah--3 siung bawang putih--4 biji cabai rawit untuk kepedasan sesuai selera--3 sendok teh curry powder--secukupnya garam  gula  penyedap rasa rasa--secukupnya minyak untuk menumis--,"panaskan minyak masukan daging sapi orak arik sampai daging sapi matang, setelah itu masukan bawang bombay dan bumbu halusnya orak arik sampai tercampur semua.. setelah bawang bombay sedikit layu barulah masukan nasinya masukan pula semua bahan yg lainya.. masak sesuai kemauan yg dimau nasigoreng bisa agak kering bisa pula masih basah dikit jangan lupa cicipi rasa angkat dan..--sajikan--",7,idresep3930193-nasi-goreng-sapi,"nasi, merica, garam, daging sapi, cabai, bawang bombay, bawang merah, bawang putih, cabai rawit, gula, penyedap rasa, minyak"
makaroni bakso sapi,"200 gr macaroni, rebus--10 buah bakso sapi, iris--5 siung bawang merah, iris--5 siung bawang putih, iris--1 buah cabai merah, iris--2 buah cabai rawit, iris--1 batang bawang daun, potong-potong--1 sendok makan maizena, larutkan dengan sedikit air--1 sendok makan kecap asin--secukupnya garam, gula, merica dan penyedap rasa rasa--keju, parut untuk taburannya--","panaskan wajan. beri sedikit minyak. tumis semua bumbu iris hingga harum. masukkan bakso sapi, tumis hingga layu. masukkan macaroni, aduk rata. beri sedikit air saja. tambahkan garam, gula, kecap asin, penyedap rasa rasa optional dan merica. aduk rata. terakhir masukkan larutan maizena, masak hingga kental. matikan api. sajikan dan taburi atasnya dengan keju--",11,idresep3929710-makaroni-bakso-sapi,"bakso, bawang merah, bawang putih, cabai, cabai merah, cabai rawit, bawang daun, kecap asin, merica, gula, garam, penyedap rasa, keju"
oseng oseng iga sapi pedas,"250 gr iga sapi, rebus sampai empuk--1 buah kentang--5 siung bawang putih--5 siung bawang merah--12 buah bawang bombay--15 buah cabai rawit--secukupnya merica dan ketumbar--secukupnya garam dan gula--secukupnya kecap manis--","kupas kentang dan potong dadu--iris tipis semua bumbu--tumis bumbu halus sampai harum lalu masukkan air. masukkan daging.--tambahkan kecap manis, garam, gula, merica dan ketumbar.--masak sampai daging lunak. lalu masukkan kentang--masak lagi sampai airnya menyusut.--sajikan selagi hangat--",22,idresep3929729-oseng-oseng-iga-sapi-pedas,"iga sapi, kentang, bawang putih, bawang merah, bawang bombay, cabai, cabai rawit, ketumbar, merica, gula, garam, kecap manis"
empal daging sapi,250 grm daging sapi iris--300 mililiter air--1 sendok makan bawang putih halus--1 sendok teh ketumbar--12 sendok teh jinten bubuk--12 sendok teh lada putih bubuk--1 sendok teh garam--1 sendok makan kemiri halus--,"siapkan wajan masukkan daging sapi, air dan bumbu halus td.--tutup wajan, nyalakn kompor api kecil. diamkam hingga empuk dan air habis.--lalu goreng daging.--empal siap disantap. mudahkan --",9,idresep3929583-empal-daging-sapi,"daging sapi, bawang putih, ketumbar, lada, garam, kemiri"
beef teriyaki bowl  nasi kongbab bandung_recooknovaliarika,"100 gr daging sapi good quality--bahan marinasi biar daging cpt empuk --1 potong nanas, blender--12 potong jeruk nipis--12 sendok teh bawang putih giling. saya tambah sendiri, bisa skip--bumbu --2 siung bawang putih cincang--1 siung bawang bombay uk. kecil, belah dua, iris melingkar--1 btg bawang daun, rajang--1 sendok teh minyak wijen--3 sendok makan saus teriyaki--1 sendok teh kecap asin garam secukupnya--1 sendok teh kecap ikan--1 sendok teh kecap manis--secukupnya lada--50 mililiter air kaldu--1 sendok makan margarin--1 sendok teh tepung maizena larutkan dgn air saya skip--taburan --wijen saya skip kehabisan--bawang daun--nasi kongbab pake nasi biasa sama enaknya--2 cangkir beras--1 bgks kongbab--air sesuai takaran--","masak nasi dulu biar pas dagingnya jadi nasinya juga udah mateng.--potong² tipis daging sesuai selera. lumuri dengan bahan marinasi. biarkan 10-15 menit, kelamaan nanti dagingnya hancur.--panaskan wajan, lelehkan margarin, tumis bawang putih hingga wangi, masukkan daging aduk rata, tambahkan bawang daun, bawang bombay serta bumbu lain.. aduk rata..--tambahkan air kaldu. aduk lalu ttp sampai air susut dan matang. koreksi rasa, matikan api.--siapkan nasi lalu tata daging diatasnya. taburi wijen dan bawang daun.--selamat menikmati.. --",45,idresep3928647-beef-teriyaki-bowl-nasi-kongbab-bandung_recooknovaliarika,"daging sapi, nasi, bawang putih, bawang bombay, bawang daun, minyak, minyak wijen, saus teriyaki, garam, kecap asin, ikan, kecap manis, lada, kaldu, beras"
soto daging sapi no tumis di pressto,14 kilogram daging sapi--toge--kubis--seledri--bawang goreng--rempah kering --2 cengkeh--1 kapulaga--secuil pala--sekelingking kayu krangean--sekelingking kayu manis--sejempol kunyit--8 siung bawang putih--4 biji kemiri--bumbu uleg --rempah basah --1 batang serai--2 lembar daun salam--4 lembar daun jeruk--2 iris jahe--sejempol lengkuas--bawang daun--2 liter air--garam--lada--1 sendok makan minyak menggoreng rempah--,"cuci bersih daging rebus dengan air mendidih 5 menit. lalu cuci potong2 agak tipis potongan soto--goreng kunyit dan kemiri dulu ulek dengan bawang putih.--goreng rempah kayu kering sisihkan.--siapkan panci pressto masukan air, daging, rempah, bumbu ulek, rempah daun bumbui lada garam sedikit seperlunya dulu agar meresap ke dagingpressto selama 20 menit.--cuci bersih kubis dan toge rendam sebentar dengan air panas, tiriskan.--setelah 20 menit matikan kompor, hilangkan uapnya buka panaskan lagi cicipi sesuaikan rasanya.--",6,idresep3859418-soto-daging-sapi-no-tumis-di-pressto,"daging sapi, kubis, seledri, kunyit, bawang putih, kemiri, serai, daun salam, daun jeruk, jahe, lengkuas, bawang daun, garam, lada, minyak"
bakso sapi,1 kilogram daging sapi--8 sendok makan tepung kanji--4 sendok makan bawang goreng--4 siung bawang putihbawang goreng jg boleh--2 sendok teh merica--1 sendok makan baking powder--2 sendok teh garam--1 sendok makan gula--1 bungkus penyedap rasa rasa sapi--2 butir telur--1 gelas es batu--,"didih kan air--blender semua bahan sampai halus--bentuk bulat masukkan dalam air mendidih, pastikan setelah mendidih matikan api nya.--setelah semua bakso jadi bulatan rebus lagi sampai mengapung.--",21,idresep3926279-bakso-sapi,"daging sapi, bawang putih, merica, baking powder, garam, gula, penyedap rasa, telur"
asem-asem kikil sapi,"1 kilogram kikil sapi siap masak--secukupnya daun kedondong--4 biji asam cempling asam yg msi mentah--bumbu halus --6 siung bawang merah--3 siung bawang putih--15 biji cabai rawit hijau--1 ruas lengkuas--1 ruas kunyit--garam, gula, penyedap rasa rasa--","bersihkan kikil sapi, rebus sampe empuk--kl sdh empuk masukkan bumbu halus  asem cempling--setelah asem empuk keluarkan, hancurkan asam dlm mangkok tambahkan sedikit air lalu saring masukkan air asam kedlm rebusan kikil tadi--tambahkan garam, gula, penyedap rasa terakhir masukkan daun kedondong lalu matikan api, tggu sbntr smpe aroma dan rasa daun kedondong meresap.--sajikan..--",54,idresep3925350-asem-asem-kikil-sapi,"kikil sapi, bawang merah, bawang putih, cabai, cabai rawit, lengkuas, kunyit, gula, garam, penyedap rasa"
